,participant,list,condition,trial_id,phase,target,target_sum_duration_Left,target_sum_duration_Right,foil,foil_sum_duration_Left,foil_sum_duration_Right,distractor,distractor_sum_duration_Left,distractor_sum_duration_Right,informative_foil,informative_target
1195,P21,D,ambig,D6,start,cat2,1066440.0,1099836.0,cat1,1099907.0,1133257.0,hairbrush,966571.0,899985.0,False,False
1196,P21,D,ambig,D7,500ms,chair2,0.0,0.0,chair1,0.0,0.0,kangaroo,0.0,0.0,False,False
1197,P21,D,ambig,D7,elmo,chair2,1733467.0,1466457.0,chair1,0.0,0.0,kangaroo,0.0,0.0,False,False
1198,P21,D,ambig,D7,peppa,chair2,733201.0,733201.0,chair1,1499720.0,1599982.0,kangaroo,0.0,0.0,False,False
1199,P21,D,ambig,D7,start,chair2,999904.0,933240.0,chair1,1366531.0,1333201.0,kangaroo,966350.0,966350.0,False,False
1200,P21,D,ambig,D8,elmo,dog2,1966511.0,2032949.0,dog1,833204.0,833210.0,rainbow,199465.0,199465.0,False,False
1201,P21,D,ambig,D8,peppa,dog2,1299925.0,0.0,dog1,866647.0,433225.0,rainbow,133287.0,0.0,False,False
1202,P21,D,ambig,D8,start,dog2,1533078.0,1533078.0,dog1,666584.0,766731.0,rainbow,166663.0,166663.0,False,False
1203,P21,D,control,D9,500ms,fish2,0.0,0.0,flower1,99992.0,99992.0,playdoh,233291.0,233291.0,False,False
1204,P21,D,control,D9,elmo,fish2,2066496.0,2166571.0,flower1,1199914.0,1166520.0,playdoh,633247.0,599973.0,False,False
1205,P21,D,control,D9,peppa,fish2,1266590.0,1133313.0,flower1,1599726.0,1599722.0,playdoh,699934.0,699934.0,False,False
1206,P21,D,control,D9,start,fish2,1133287.0,966626.0,flower1,99954.0,99954.0,playdoh,2033198.0,2166447.0,False,False
1207,P22,B,ambig,B1,500ms,fish2,0.0,0.0,fish1,0.0,0.0,playdoh,399906.0,399906.0,True,True
1208,P22,B,ambig,B1,elmo,fish2,3799537.0,3766195.0,fish1,566599.0,566599.0,playdoh,266843.0,266843.0,True,True
1209,P22,B,ambig,B1,peppa,fish2,733126.0,733126.0,fish1,2532659.0,2532659.0,playdoh,0.0,0.0,True,True
1210,P22,B,ambig,B1,start,fish2,233262.0,233262.0,fish1,0.0,0.0,playdoh,3132635.0,3266036.0,True,True
1211,P22,B,control,B10,500ms,bird2,367824.0,367824.0,book1,0.0,0.0,playground,0.0,0.0,False,False
1212,P22,B,control,B10,elmo,bird2,1733164.0,1699915.0,book1,166644.0,166644.0,playground,2033121.0,1866537.0,False,False
1213,P22,B,control,B10,peppa,bird2,533123.0,533043.0,book1,1933206.0,1933175.0,playground,1499815.0,1499815.0,False,False
1214,P22,B,control,B10,start,bird2,533294.0,533294.0,book1,399756.0,399756.0,playground,1666705.0,1700055.0,False,False
1215,P22,B,control,B11,500ms,book2,398255.0,398255.0,bus1,0.0,0.0,apple,0.0,0.0,False,False
1216,P22,B,control,B11,elmo,book2,1533150.0,1899806.0,bus1,1266497.0,966529.0,apple,1133312.0,1166555.0,False,False
1217,P22,B,control,B11,peppa,book2,233268.0,233268.0,bus1,3166523.0,3199809.0,apple,0.0,0.0,False,False
1218,P22,B,control,B11,start,book2,333311.0,166652.0,bus1,2299913.0,2333320.0,apple,766532.0,799873.0,False,False
1219,P22,B,control,B12,500ms,bus2,166698.0,166698.0,car1,0.0,0.0,flashlight,233265.0,233265.0,False,False
1220,P22,B,control,B12,elmo,bus2,2499813.0,2466419.0,car1,1633203.0,1599918.0,flashlight,299981.0,366648.0,False,False
1221,P22,B,control,B12,peppa,bus2,199963.0,199963.0,car1,2099795.0,2066496.0,flashlight,0.0,0.0,False,False
1222,P22,B,control,B12,start,bus2,1333202.0,1366538.0,car1,633349.0,566700.0,flashlight,1866536.0,1866501.0,False,False
1223,P22,B,control,B13,500ms,car2,399873.0,399873.0,cat1,0.0,0.0,dolphin,0.0,0.0,True,True
1224,P22,B,control,B13,elmo,car2,3566348.0,3533023.0,cat1,0.0,0.0,dolphin,766510.0,799827.0,True,True
1225,P22,B,control,B13,peppa,car2,0.0,0.0,cat1,3766171.0,3766169.0,dolphin,0.0,0.0,True,True
1226,P22,B,control,B13,start,car2,0.0,0.0,cat1,2399733.0,2466411.0,dolphin,133303.0,133303.0,True,True
1227,P22,B,control,B14,500ms,cat2,466855.0,466855.0,chair1,0.0,0.0,hairbrush,0.0,0.0,False,False
1228,P22,B,control,B14,elmo,cat2,3466324.0,3499655.0,chair1,166653.0,166653.0,hairbrush,366627.0,333290.0,False,False
1229,P22,B,control,B14,peppa,cat2,733207.0,733207.0,chair1,2566414.0,2799738.0,hairbrush,366629.0,366629.0,False,False
1230,P22,B,control,B14,start,cat2,1866490.0,1666489.0,chair1,0.0,0.0,hairbrush,599929.0,599929.0,False,False
1231,P22,B,control,B15,500ms,chair2,0.0,0.0,dog1,0.0,199858.0,kangaroo,0.0,0.0,False,False
1232,P22,B,control,B15,elmo,chair2,3199694.0,3033232.0,dog1,166677.0,266677.0,kangaroo,333277.0,333277.0,False,False
1233,P22,B,control,B15,peppa,chair2,0.0,0.0,dog1,3966293.0,3966137.0,kangaroo,0.0,0.0,False,False
1234,P22,B,control,B15,start,chair2,0.0,0.0,dog1,3066415.0,2999669.0,kangaroo,600038.0,633373.0,False,False
1235,P22,B,control,B16,500ms,dog2,399803.0,399803.0,bike1,0.0,0.0,rainbow,0.0,0.0,False,False
1236,P22,B,control,B16,elmo,dog2,3532949.0,3732601.0,bike1,0.0,0.0,rainbow,133233.0,133233.0,False,False
1237,P22,B,control,B16,peppa,dog2,0.0,166843.0,bike1,3133042.0,3132906.0,rainbow,0.0,0.0,False,False
1238,P22,B,control,B16,start,dog2,1266536.0,1166562.0,bike1,499703.0,533100.0,rainbow,1466267.0,1499619.0,False,False
1239,P22,B,ambig,B2,500ms,flower2,333443.0,333443.0,flower1,0.0,0.0,cane,0.0,0.0,True,True
1240,P22,B,ambig,B2,elmo,flower2,3066286.0,3033048.0,flower1,833250.0,833250.0,cane,366619.0,366619.0,True,True
1241,P22,B,ambig,B2,peppa,flower2,1166425.0,1166425.0,flower1,2499689.0,2533030.0,cane,0.0,0.0,True,True
1242,P22,B,ambig,B2,start,flower2,1599858.0,1599858.0,flower1,399961.0,399961.0,cane,1100062.0,1100062.0,True,True
1243,P22,B,ambig,B3,500ms,clock2,366624.0,366624.0,clock1,0.0,0.0,cake,0.0,0.0,True,True
1244,P22,B,ambig,B3,elmo,clock2,4032961.0,4032985.0,clock1,0.0,0.0,cake,333302.0,333302.0,True,True
1245,P22,B,ambig,B3,peppa,clock2,133263.0,133263.0,clock1,3299667.0,3366333.0,cake,0.0,0.0,True,True
1246,P22,B,ambig,B3,start,clock2,966406.0,933122.0,clock1,833140.0,1033173.0,cake,999791.0,999791.0,True,True
1247,P22,B,ambig,B4,elmo,cup2,3599771.0,4599564.0,cup1,99953.0,133265.0,dress,0.0,0.0,True,True
1248,P22,B,ambig,B4,peppa,cup2,0.0,0.0,cup1,2266245.0,2366231.0,dress,0.0,0.0,True,True
1249,P22,B,ambig,B4,start,cup2,1499446.0,1499446.0,cup1,1000209.0,1000209.0,dress,433288.0,466595.0,True,True
1250,P22,B,ambig,B5,500ms,shoe2,199866.0,266615.0,shoe1,133483.0,133483.0,paintbrush,0.0,0.0,True,True
1251,P22,B,ambig,B5,elmo,shoe2,3765965.0,5899496.0,shoe1,0.0,0.0,paintbrush,0.0,0.0,True,True
1252,P22,B,ambig,B5,peppa,shoe2,0.0,0.0,shoe1,3965268.0,4032167.0,paintbrush,0.0,0.0,True,True
1253,P22,B,ambig,B5,start,shoe2,2599744.0,2632966.0,shoe1,633324.0,666579.0,paintbrush,566695.0,566695.0,True,True
1254,P22,B,ambig,B6,500ms,spoon2,266618.0,299933.0,spoon1,99984.0,99984.0,comb,0.0,0.0,True,True
1255,P22,B,ambig,B6,elmo,spoon2,2133151.0,2166442.0,spoon1,1966515.0,1999788.0,comb,0.0,0.0,True,True
1256,P22,B,ambig,B6,peppa,spoon2,966491.0,1066472.0,spoon1,1599847.0,1599847.0,comb,0.0,0.0,True,True
1257,P22,B,ambig,B6,start,spoon2,2166407.0,2766290.0,spoon1,933235.0,166712.0,comb,699922.0,666555.0,True,True
1258,P22,B,ambig,B7,500ms,toothbrush2,433202.0,433132.0,toothbrush1,0.0,0.0,door,0.0,0.0,True,True
1259,P22,B,ambig,B7,elmo,toothbrush2,3966532.0,4066629.0,toothbrush1,999976.0,1166634.0,door,466372.0,499760.0,True,True
1260,P22,B,ambig,B7,peppa,toothbrush2,166665.0,166665.0,toothbrush1,3366455.0,2633046.0,door,0.0,0.0,True,True
1261,P22,B,ambig,B7,start,toothbrush2,1833319.0,1899968.0,toothbrush1,1566500.0,1566500.0,door,133379.0,0.0,True,True
1262,P22,B,ambig,B8,500ms,tree2,366559.0,366559.0,tree1,0.0,0.0,pencil,0.0,0.0,True,True
1263,P22,B,ambig,B8,elmo,tree2,4799556.0,4766275.0,tree1,731564.0,731584.0,pencil,0.0,0.0,True,True
1264,P22,B,ambig,B8,peppa,tree2,166670.0,166670.0,tree1,4466304.0,4532958.0,pencil,0.0,0.0,True,True
1265,P22,B,ambig,B8,start,tree2,999894.0,999894.0,tree1,1233109.0,1266452.0,pencil,433300.0,400052.0,True,True
1266,P22,B,control,B9,500ms,bike2,433267.0,433267.0,bird1,0.0,0.0,candle,0.0,0.0,False,False
1267,P22,B,control,B9,elmo,bike2,3532905.0,3566323.0,bird1,0.0,0.0,candle,266608.0,266608.0,False,False
1268,P22,B,control,B9,peppa,bike2,299928.0,299928.0,bird1,2566742.0,2599991.0,candle,533116.0,533116.0,False,False
1269,P22,B,control,B9,start,bike2,1766207.0,1999405.0,bird1,166632.0,166632.0,candle,299743.0,299743.0,False,False
1270,P23,C,ambig,C1,500ms,bike1,399864.0,466571.0,bike2,0.0,0.0,candle,0.0,0.0,False,False
1271,P23,C,ambig,C1,elmo,bike1,1933170.0,1899653.0,bike2,1033232.0,1233277.0,candle,799963.0,600000.0,False,False
1272,P23,C,ambig,C1,peppa,bike1,933136.0,766475.0,bike2,2066622.0,2799823.0,candle,0.0,0.0,False,False
1273,P23,C,ambig,C1,start,bike1,966544.0,933288.0,bike2,666661.0,700016.0,candle,1233359.0,1066613.0,False,False
1274,P23,C,control,C10,500ms,flower1,0.0,0.0,cup2,99992.0,99992.0,cane,0.0,0.0,False,False
1275,P23,C,control,C10,elmo,flower1,3966271.0,3999579.0,cup2,400023.0,766651.0,cane,499918.0,566633.0,False,False
1276,P23,C,control,C10,peppa,flower1,166560.0,166560.0,cup2,2666374.0,2599710.0,cane,0.0,0.0,False,False
1277,P23,C,control,C10,start,flower1,566614.0,599935.0,cup2,1499833.0,1499833.0,cane,566628.0,733279.0,False,False
1278,P23,C,control,C11,elmo,cup1,4766117.0,4466154.0,clock2,166064.0,166064.0,cake,0.0,0.0,False,False
1279,P23,C,control,C11,peppa,cup1,0.0,0.0,clock2,3333057.0,3299715.0,cake,0.0,0.0,False,False
1280,P23,C,control,C11,start,cup1,500115.0,500115.0,clock2,599940.0,599910.0,cake,2566348.0,2499779.0,False,False
1281,P23,C,control,C12,elmo,clock1,2766440.0,3033151.0,shoe2,599873.0,699931.0,dress,0.0,0.0,False,False
1282,P23,C,control,C12,peppa,clock1,0.0,0.0,shoe2,1699790.0,2166409.0,dress,0.0,0.0,False,False
1283,P23,C,control,C12,start,clock1,433283.0,399969.0,shoe2,566630.0,566630.0,dress,233303.0,266639.0,False,False
1284,P23,C,control,C13,500ms,shoe1,233306.0,233306.0,spoon2,99932.0,133269.0,paintbrush,0.0,0.0,False,False
1285,P23,C,control,C13,elmo,shoe1,4699363.0,4866101.0,spoon2,166986.0,0.0,paintbrush,166662.0,333509.0,False,False
1286,P23,C,control,C13,peppa,shoe1,533304.0,466622.0,spoon2,1433214.0,1433241.0,paintbrush,2566425.0,2899655.0,False,False
1287,P23,C,control,C13,start,shoe1,666579.0,699942.0,spoon2,1033102.0,1033141.0,paintbrush,833237.0,833198.0,False,False
1288,P23,C,control,C14,500ms,spoon1,0.0,0.0,toothbrush2,0.0,0.0,comb,366616.0,366616.0,False,False
1289,P23,C,control,C14,elmo,spoon1,2566511.0,2766436.0,toothbrush2,766631.0,433292.0,comb,366646.0,366646.0,False,False
1290,P23,C,control,C14,peppa,spoon1,0.0,0.0,toothbrush2,1132978.0,1199152.0,comb,0.0,0.0,False,False
1291,P23,C,control,C14,start,spoon1,0.0,0.0,toothbrush2,633364.0,466722.0,comb,399854.0,399854.0,False,False
1292,P23,C,control,C15,elmo,toothbrush1,3766221.0,3699664.0,tree2,599919.0,666508.0,door,499954.0,533255.0,False,False
1293,P23,C,control,C15,peppa,toothbrush1,0.0,0.0,tree2,2566534.0,2666360.0,door,166674.0,166674.0,False,False
1294,P23,C,control,C15,start,toothbrush1,399971.0,399978.0,tree2,1499834.0,1899756.0,door,1099914.0,1099923.0,False,False
1295,P23,C,control,C16,500ms,tree1,366541.0,366541.0,fish2,0.0,0.0,pencil,0.0,0.0,False,False
1296,P23,C,control,C16,elmo,tree1,5066597.0,5300233.0,fish2,899843.0,1133190.0,pencil,433234.0,433234.0,False,False
1297,P23,C,control,C16,peppa,tree1,0.0,0.0,fish2,2566405.0,2599745.0,pencil,199582.0,199582.0,False,False
1298,P23,C,control,C16,start,tree1,1233222.0,966508.0,fish2,633352.0,900077.0,pencil,966649.0,933225.0,False,False
1299,P23,C,ambig,C2,elmo,bird1,1099855.0,1066560.0,bird2,699880.0,699880.0,playground,199902.0,199902.0,False,False
1300,P23,C,ambig,C2,peppa,bird1,799869.0,799869.0,bird2,1766361.0,1599683.0,playground,0.0,0.0,False,False
1301,P23,C,ambig,C2,start,bird1,399955.0,399955.0,bird2,99965.0,966511.0,playground,1033181.0,1799695.0,False,False
1302,P23,C,ambig,C3,500ms,book1,333362.0,333362.0,book2,0.0,0.0,apple,0.0,0.0,False,False
1303,P23,C,ambig,C3,elmo,book1,1466156.0,1666228.0,book2,333311.0,533321.0,apple,199924.0,233370.0,False,False
1304,P23,C,ambig,C3,peppa,book1,666701.0,1000045.0,book2,1266668.0,1366553.0,apple,933362.0,1033355.0,False,False
1305,P23,C,ambig,C3,start,book1,500059.0,533396.0,book2,0.0,0.0,apple,1599760.0,1733094.0,False,False
1306,P23,C,ambig,C4,500ms,bus1,0.0,0.0,bus2,133285.0,133285.0,flashlight,200033.0,266619.0,False,False
1307,P23,C,ambig,C4,elmo,bus1,1666344.0,2233571.0,bus2,933303.0,700101.0,flashlight,0.0,0.0,False,False
1308,P23,C,ambig,C4,peppa,bus1,900529.0,899953.0,bus2,2066577.0,2066681.0,flashlight,0.0,0.0,False,False
1309,P23,C,ambig,C4,start,bus1,233210.0,266539.0,bus2,1766698.0,1733360.0,flashlight,599870.0,799878.0,False,False
1310,P23,C,ambig,C5,500ms,car1,0.0,0.0,car2,0.0,0.0,dolphin,233299.0,233299.0,False,False
1311,P23,C,ambig,C5,elmo,car1,2699617.0,2732961.0,car2,200136.0,200136.0,dolphin,633370.0,633370.0,False,False
1312,P23,C,ambig,C5,peppa,car1,800042.0,466663.0,car2,1899465.0,1799704.0,dolphin,0.0,0.0,False,False
1313,P23,C,ambig,C5,start,car1,933229.0,933229.0,car2,1166725.0,1166725.0,dolphin,1033411.0,1066785.0,False,False
1314,P23,C,ambig,C6,500ms,cat1,299931.0,333260.0,cat2,100177.0,100177.0,hairbrush,0.0,0.0,False,False
1315,P23,C,ambig,C6,elmo,cat1,2266297.0,2266486.0,cat2,799933.0,799933.0,hairbrush,499962.0,499962.0,False,False
1316,P23,C,ambig,C6,peppa,cat1,1099973.0,1166626.0,cat2,566612.0,1399825.0,hairbrush,0.0,0.0,False,False
1317,P23,C,ambig,C6,start,cat1,966592.0,1266559.0,cat2,1099872.0,1099872.0,hairbrush,466618.0,466618.0,False,False
1318,P23,C,ambig,C7,500ms,chair1,366612.0,0.0,chair2,0.0,0.0,kangaroo,0.0,0.0,False,False
1319,P23,C,ambig,C7,elmo,chair1,866597.0,1299991.0,chair2,0.0,533105.0,kangaroo,299966.0,299913.0,False,False
1320,P23,C,ambig,C7,peppa,chair1,999888.0,1033390.0,chair2,1799903.0,1833255.0,kangaroo,0.0,0.0,False,False
1321,P23,C,ambig,C7,start,chair1,733276.0,733276.0,chair2,1399943.0,1033302.0,kangaroo,1433274.0,1399997.0,False,False
1322,P23,C,ambig,C8,500ms,dog1,299888.0,333190.0,dog2,0.0,0.0,rainbow,0.0,0.0,False,False
1323,P23,C,ambig,C8,elmo,dog1,3466453.0,3099918.0,dog2,299978.0,299978.0,rainbow,0.0,0.0,False,False
1324,P23,C,ambig,C8,peppa,dog1,632891.0,732883.0,dog2,1033092.0,1366406.0,rainbow,0.0,0.0,False,False
1325,P23,C,ambig,C8,start,dog1,1432956.0,1399294.0,dog2,1099597.0,1132939.0,rainbow,0.0,0.0,False,False
1326,P23,C,control,C9,500ms,fish1,333272.0,333272.0,flower2,0.0,0.0,playdoh,0.0,0.0,False,False
1327,P23,C,control,C9,elmo,fish1,2699811.0,2666544.0,flower2,666586.0,666586.0,playdoh,266540.0,333196.0,False,False
1328,P23,C,control,C9,peppa,fish1,0.0,0.0,flower2,3366491.0,3533061.0,playdoh,166732.0,166732.0,False,False
1329,P23,C,control,C9,start,fish1,1266543.0,1133285.0,flower2,0.0,0.0,playdoh,2466421.0,2699795.0,False,False
1330,P24,D,ambig,D1,500ms,bike2,266660.0,266660.0,bike1,0.0,0.0,candle,0.0,0.0,True,True
1331,P24,D,ambig,D1,elmo,bike2,5066267.0,4433021.0,bike1,966526.0,999832.0,candle,499931.0,499931.0,True,True
1332,P24,D,ambig,D1,peppa,bike2,1799891.0,1833100.0,bike1,11266058.0,11365873.0,candle,533278.0,533278.0,True,True
1333,P24,D,ambig,D1,start,bike2,1633152.0,1666484.0,bike1,866496.0,966504.0,candle,1000030.0,999980.0,True,True
1334,P24,D,control,D10,500ms,flower2,233356.0,133344.0,cup1,0.0,0.0,cane,0.0,0.0,True,True
1335,P24,D,control,D10,elmo,flower2,6865241.0,6332487.0,cup1,0.0,0.0,cane,0.0,0.0,True,True
1336,P24,D,control,D10,peppa,flower2,133249.0,466494.0,cup1,2266664.0,2266664.0,cane,833283.0,1066611.0,True,True
1337,P24,D,control,D10,start,flower2,1433208.0,1366567.0,cup1,1133334.0,1066549.0,cane,1099895.0,1099895.0,True,True
1338,P24,D,control,D11,500ms,cup2,0.0,0.0,clock1,133336.0,133336.0,cake,266535.0,266535.0,True,True
1339,P24,D,control,D11,elmo,cup2,4699563.0,4866115.0,clock1,0.0,0.0,cake,833235.0,433263.0,True,True
1340,P24,D,control,D11,peppa,cup2,199989.0,199989.0,clock1,7165795.0,7199227.0,cake,499922.0,466597.0,True,True
1341,P24,D,control,D11,start,cup2,0.0,0.0,clock1,533226.0,533226.0,cake,1899864.0,1899864.0,True,True
1342,P24,D,control,D12,500ms,clock2,466487.0,466487.0,shoe1,0.0,0.0,dress,0.0,0.0,False,True
1343,P24,D,control,D12,elmo,clock2,7399170.0,7665559.0,shoe1,0.0,0.0,dress,333316.0,333316.0,False,True
1344,P24,D,control,D12,peppa,clock2,499878.0,199977.0,shoe1,4932714.0,4999500.0,dress,0.0,0.0,False,True
1345,P24,D,control,D12,start,clock2,833256.0,799927.0,shoe1,432622.0,432622.0,dress,2566354.0,2599768.0,False,True
1346,P24,D,control,D13,500ms,shoe2,0.0,0.0,spoon1,333241.0,333241.0,paintbrush,0.0,0.0,True,True
1347,P24,D,control,D13,elmo,shoe2,4299360.0,4132451.0,spoon1,0.0,0.0,paintbrush,166645.0,0.0,True,True
1348,P24,D,control,D13,peppa,shoe2,466510.0,466510.0,spoon1,3632961.0,3799666.0,paintbrush,700023.0,700023.0,True,True
1349,P24,D,control,D13,start,shoe2,1667186.0,1733843.0,spoon1,266647.0,399938.0,paintbrush,0.0,166677.0,True,True
1350,P24,D,control,D14,elmo,spoon2,2599760.0,4232989.0,toothbrush1,0.0,733271.0,comb,0.0,433142.0,True,False
1351,P24,D,control,D14,peppa,spoon2,765941.0,799249.0,toothbrush1,4366396.0,4366329.0,comb,633265.0,633265.0,True,False
1352,P24,D,control,D14,start,spoon2,699686.0,1033170.0,toothbrush1,466617.0,833254.0,comb,466576.0,1299879.0,True,False
1353,P24,D,control,D15,500ms,toothbrush2,433377.0,433377.0,tree1,0.0,0.0,door,0.0,0.0,False,True
1354,P24,D,control,D15,elmo,toothbrush2,5300366.0,4733304.0,tree1,0.0,0.0,door,1033239.0,1066588.0,False,True
1355,P24,D,control,D15,peppa,toothbrush2,166568.0,166568.0,tree1,2566532.0,2566442.0,door,0.0,0.0,False,True
1356,P24,D,control,D15,start,toothbrush2,433318.0,166659.0,tree1,0.0,0.0,door,500022.0,533289.0,False,True
1357,P24,D,control,D16,500ms,tree2,0.0,134212.0,fish1,0.0,0.0,pencil,0.0,0.0,True,True
1358,P24,D,control,D16,elmo,tree2,3799619.0,4365748.0,fish1,133305.0,133305.0,pencil,0.0,0.0,True,True
1359,P24,D,control,D16,peppa,tree2,566451.0,466552.0,fish1,2733508.0,2733005.0,pencil,0.0,0.0,True,True
1360,P24,D,control,D16,start,tree2,1466433.0,1433195.0,fish1,1900012.0,1900012.0,pencil,433349.0,433349.0,True,True
1361,P24,D,ambig,D2,500ms,bird2,0.0,0.0,bird1,0.0,0.0,playground,433322.0,433322.0,True,True
1362,P24,D,ambig,D2,elmo,bird2,4566222.0,4432708.0,bird1,633245.0,633245.0,playground,566520.0,566566.0,True,True
1363,P24,D,ambig,D2,peppa,bird2,699886.0,599887.0,bird1,2832994.0,2266341.0,playground,1666428.0,1599770.0,True,True
1364,P24,D,ambig,D2,start,bird2,1100032.0,666746.0,bird1,999944.0,466621.0,playground,733264.0,766609.0,True,True
1365,P24,D,ambig,D3,500ms,book2,0.0,0.0,book1,399303.0,0.0,apple,0.0,0.0,True,True
1366,P24,D,ambig,D3,elmo,book2,4566013.0,4366256.0,book1,433169.0,499816.0,apple,1066564.0,999906.0,True,True
1367,P24,D,ambig,D3,peppa,book2,499966.0,499966.0,book1,5032894.0,3033088.0,apple,133326.0,0.0,True,True
1368,P24,D,ambig,D3,start,book2,200124.0,200124.0,book1,799827.0,599865.0,apple,1799873.0,1299887.0,True,True
1369,P24,D,ambig,D4,500ms,bus2,0.0,0.0,bus1,466095.0,466095.0,flashlight,0.0,0.0,True,True
1370,P24,D,ambig,D4,elmo,bus2,6032523.0,6132531.0,bus1,999834.0,933241.0,flashlight,0.0,0.0,True,True
1371,P24,D,ambig,D4,peppa,bus2,633089.0,666473.0,bus1,3566258.0,3699600.0,flashlight,0.0,0.0,True,True
1372,P24,D,ambig,D4,start,bus2,766434.0,799766.0,bus1,1866586.0,2133189.0,flashlight,466609.0,466568.0,True,True
1373,P24,D,ambig,D5,500ms,car2,433243.0,399950.0,car1,0.0,0.0,dolphin,0.0,0.0,True,True
1374,P24,D,ambig,D5,elmo,car2,4432784.0,4532789.0,car1,0.0,0.0,dolphin,800508.0,734321.0,True,True
1375,P24,D,ambig,D5,peppa,car2,2166567.0,2133148.0,car1,5299776.0,5233322.0,dolphin,198435.0,198435.0,True,True
1376,P24,D,ambig,D5,start,car2,1599822.0,1399769.0,car1,466527.0,433185.0,dolphin,1299926.0,1166692.0,True,True
1377,P24,D,ambig,D6,500ms,cat2,0.0,0.0,cat1,466597.0,466597.0,hairbrush,0.0,0.0,True,True
1378,P24,D,ambig,D6,elmo,cat2,4466150.0,4732811.0,cat1,333295.0,333295.0,hairbrush,0.0,0.0,True,True
1379,P24,D,ambig,D6,peppa,cat2,1266472.0,1599772.0,cat1,3832854.0,3899528.0,hairbrush,0.0,0.0,True,True
1380,P24,D,ambig,D6,start,cat2,1466459.0,1833184.0,cat1,933255.0,766597.0,hairbrush,333239.0,866611.0,True,True
1381,P24,D,ambig,D7,500ms,chair2,0.0,0.0,chair1,466611.0,466611.0,kangaroo,0.0,0.0,True,True
1382,P24,D,ambig,D7,elmo,chair2,5166151.0,5166151.0,chair1,900660.0,900660.0,kangaroo,666610.0,666610.0,True,True
1383,P24,D,ambig,D7,peppa,chair2,566486.0,166531.0,chair1,2299678.0,2333015.0,kangaroo,1666482.0,1666482.0,True,True
1384,P24,D,ambig,D7,start,chair2,0.0,0.0,chair1,233368.0,233368.0,kangaroo,3466217.0,2699608.0,True,True
1385,P24,D,ambig,D8,500ms,dog2,0.0,0.0,dog1,0.0,0.0,rainbow,0.0,0.0,True,True
1386,P24,D,ambig,D8,elmo,dog2,2866427.0,3099526.0,dog1,0.0,0.0,rainbow,1066578.0,1066578.0,True,True
1387,P24,D,ambig,D8,peppa,dog2,466586.0,466586.0,dog1,4166418.0,3633565.0,rainbow,0.0,0.0,True,True
1388,P24,D,ambig,D8,start,dog2,833278.0,833197.0,dog1,1799585.0,1833225.0,rainbow,833497.0,833497.0,True,True
1389,P24,D,control,D9,500ms,fish2,0.0,0.0,flower1,433296.0,466594.0,playdoh,0.0,0.0,True,True
1390,P24,D,control,D9,elmo,fish2,2932940.0,2999501.0,flower1,133261.0,133261.0,playdoh,1866555.0,1866493.0,True,True
1391,P24,D,control,D9,peppa,fish2,366624.0,366624.0,flower1,3699731.0,3466305.0,playdoh,566625.0,566625.0,True,True
1392,P24,D,control,D9,start,fish2,1533125.0,1433184.0,flower1,533192.0,533192.0,playdoh,999915.0,966572.0,True,True
1393,P25,A,ambig,A1,500ms,fish1,0.0,0.0,fish2,266660.0,266660.0,playdoh,100065.0,100065.0,False,False
1394,P25,A,ambig,A1,elmo,fish1,1499806.0,1566538.0,fish2,666599.0,699923.0,playdoh,866583.0,866583.0,False,False
1395,P25,A,ambig,A1,peppa,fish1,0.0,0.0,fish2,1633103.0,1633148.0,playdoh,1366501.0,1333176.0,False,False
1396,P25,A,ambig,A1,start,fish1,1666537.0,1666561.0,fish2,633337.0,766677.0,playdoh,733199.0,733199.0,False,False
1397,P25,A,control,A10,elmo,book1,333316.0,1633143.0,bus2,133322.0,133322.0,apple,633439.0,666715.0,False,False
1398,P25,A,control,A10,peppa,book1,0.0,0.0,bus2,1133128.0,1133096.0,apple,0.0,0.0,False,False
1399,P25,A,control,A10,start,book1,766607.0,766596.0,bus2,333255.0,333255.0,apple,633259.0,599938.0,False,False
1400,P25,A,control,A11,500ms,book2,467188.0,467188.0,bird1,0.0,0.0,playground,0.0,0.0,False,False
1401,P25,A,control,A11,elmo,book2,3400199.0,3400140.0,bird1,0.0,0.0,playground,199982.0,199982.0,False,False
1402,P25,A,control,A11,peppa,book2,799954.0,799954.0,bird1,1466478.0,1433133.0,playground,833193.0,833275.0,False,False
1403,P25,A,control,A11,start,book2,0.0,0.0,bird1,599930.0,633247.0,playground,2666341.0,1666432.0,False,False
1404,P25,A,control,A12,500ms,bus1,466638.0,466638.0,car2,0.0,0.0,flashlight,0.0,0.0,False,False
1405,P25,A,control,A12,elmo,bus1,3433119.0,3399660.0,car2,799930.0,799901.0,flashlight,199589.0,199589.0,False,False
1406,P25,A,control,A12,peppa,bus1,133235.0,133235.0,car2,2066505.0,2166443.0,flashlight,1033237.0,1033237.0,False,False
1407,P25,A,control,A12,start,bus1,799859.0,766375.0,car2,699938.0,699938.0,flashlight,1933136.0,1933136.0,False,False
1408,P25,A,control,A13,500ms,car1,0.0,0.0,cat2,366644.0,366644.0,dolphin,0.0,0.0,False,False
1409,P25,A,control,A13,elmo,car1,2233017.0,2199670.0,cat2,0.0,0.0,dolphin,399955.0,399955.0,False,False
1410,P25,A,control,A13,peppa,car1,133370.0,133370.0,cat2,2466394.0,2399738.0,dolphin,899913.0,799920.0,False,False
