participant,TrialID,PresentationID,List,condition,phase,target_filename,foil_filename,distractor_filename,informative_target,informative_foil,target_to_foil,target_to_distractor,target_to_White Space,foil_to_target,foil_to_distractor,foil_to_White Space,distractor_to_target,distractor_to_foil,distractor_to_White Space,White Space_to_target,White Space_to_foil,White Space_to_distractor
P15,C2,13,C,ambig,peppa,bird1,bird2,playground,0,0,0,1,0,1,0,0,0,1,0,0,0,0
P15,C4,14,C,ambig,start,bus1,bus2,torch,0,0,0,2,0,1,0,0,1,0,0,0,0,0
P15,C4,14,C,ambig,elmo,bus1,bus2,torch,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P15,C4,14,C,ambig,500ms,bus1,bus2,torch,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15,C4,14,C,ambig,peppa,bus1,bus2,torch,0,0,1,0,0,1,0,0,0,0,0,0,0,0
P15,C16,15,C,control,start,tree1,fish2,pencil,0,0,0,1,0,1,0,0,0,2,0,0,0,0
P15,C16,15,C,control,elmo,tree1,fish2,pencil,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15,C16,15,C,control,500ms,tree1,fish2,pencil,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15,C16,15,C,control,peppa,tree1,fish2,pencil,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P15,C14,16,C,control,start,spoon1,toothbrush2,comb,None,None,0,0,0,0,0,0,0,0,0,0,0,0
P15,C14,16,C,control,elmo,spoon1,toothbrush2,comb,None,None,0,0,0,0,0,0,0,0,0,0,0,0
P15,C14,16,C,control,500ms,spoon1,toothbrush2,comb,None,None,0,0,0,0,0,0,0,0,0,0,0,0
P15,C14,16,C,control,peppa,spoon1,toothbrush2,comb,None,None,0,0,0,0,0,0,0,0,0,0,0,0
P06,B7,1,B,ambig,start,toothbrush2,toothbrush1,door,1,1,1,0,0,0,1,0,1,0,0,0,0,0
P06,B7,1,B,ambig,elmo,toothbrush2,toothbrush1,door,1,1,1,3,0,1,0,0,4,0,0,0,0,0
P06,B7,1,B,ambig,500ms,toothbrush2,toothbrush1,door,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P06,B7,1,B,ambig,peppa,toothbrush2,toothbrush1,door,1,1,1,0,0,1,1,0,0,1,0,0,0,0
P06,B2,2,B,ambig,start,flower2,flower1,cane,1,1,0,1,1,0,0,1,1,0,0,1,1,0
P06,B2,2,B,ambig,elmo,flower2,flower1,cane,1,1,3,0,0,4,0,0,0,0,0,0,0,0
P06,B2,2,B,ambig,500ms,flower2,flower1,cane,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P06,B2,2,B,ambig,peppa,flower2,flower1,cane,1,1,1,0,0,1,0,0,0,0,0,0,0,0
P06,B9,3,B,control,start,bike2,bird1,candle,0,0,0,3,0,2,0,0,0,1,1,0,1,0
P06,B9,3,B,control,elmo,bike2,bird1,candle,0,0,0,1,0,1,0,0,0,1,0,0,0,0
P06,B9,3,B,control,500ms,bike2,bird1,candle,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P06,B9,3,B,control,peppa,bike2,bird1,candle,0,0,1,0,0,0,1,0,0,1,0,0,0,0
P06,B8,4,B,ambig,start,tree2,flower1,pencil,0,0,0,1,0,1,1,0,0,2,0,0,0,0
P06,B8,4,B,ambig,elmo,tree2,flower1,pencil,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P06,B8,4,B,ambig,500ms,tree2,flower1,pencil,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P06,B8,4,B,ambig,peppa,tree2,flower1,pencil,0,0,2,0,0,1,0,0,0,0,0,0,0,0
P06,B11,5,B,control,start,book2,bus1,apple,1,1,0,0,0,0,1,0,0,1,0,0,0,0
P06,B11,5,B,control,elmo,book2,bus1,apple,1,1,0,1,0,1,0,0,0,0,0,0,0,0
P06,B11,5,B,control,500ms,book2,bus1,apple,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P06,B11,5,B,control,peppa,book2,bus1,apple,1,1,0,0,0,0,0,0,0,1,0,0,0,0
P06,B15,6,B,control,start,chair2,dog1,kangaroo,1,1,0,0,0,0,1,0,0,1,0,0,1,0
P06,B15,6,B,control,elmo,chair2,dog1,kangaroo,1,1,0,0,0,1,0,0,0,0,0,0,0,0
P06,B15,6,B,control,500ms,chair2,dog1,kangaroo,1,1,0,0,1,0,0,0,0,0,0,0,0,0
P06,B15,6,B,control,peppa,chair2,dog1,kangaroo,1,1,0,0,0,0,1,0,0,1,0,0,0,1
P06,B5,7,B,ambig,start,shoe2,shoe1,paintbrush,1,1,2,0,0,2,1,0,0,1,0,0,1,0
P06,B5,7,B,ambig,elmo,shoe2,shoe1,paintbrush,1,1,1,0,0,1,1,0,0,0,0,0,0,0
P06,B5,7,B,ambig,500ms,shoe2,shoe1,paintbrush,1,1,0,0,0,0,0,0,0,1,0,0,0,0
P06,B5,7,B,ambig,peppa,shoe2,shoe1,paintbrush,1,1,1,0,0,2,1,0,0,1,0,0,0,0
P06,B3,8,B,ambig,start,clock2,clock1,cake,1,1,1,0,0,1,1,0,1,1,0,0,0,0
P06,B3,8,B,ambig,elmo,clock2,clock1,cake,1,1,2,0,0,1,0,0,0,0,0,0,0,0
P06,B3,8,B,ambig,500ms,clock2,clock1,cake,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P06,B3,8,B,ambig,peppa,clock2,clock1,cake,1,1,1,0,0,1,1,0,0,0,0,0,0,0
P06,B12,9,B,control,start,bus2,car1,flashlight,1,1,1,1,0,1,1,0,1,0,0,0,0,0
P06,B12,9,B,control,elmo,bus2,car1,flashlight,1,1,0,1,0,0,1,0,1,1,0,0,0,0
P06,B12,9,B,control,500ms,bus2,car1,flashlight,1,1,0,0,0,0,0,0,1,0,0,0,0,0
P06,B12,9,B,control,peppa,bus2,car1,flashlight,1,1,1,1,0,2,0,0,0,1,0,0,0,0
P06,B4,10,B,ambig,start,cup2,cup1,dress,1,1,0,1,0,0,2,0,1,1,0,0,0,0
P06,B4,10,B,ambig,elmo,cup2,cup1,dress,1,1,0,0,0,0,0,0,1,0,0,0,0,0
P06,B4,10,B,ambig,500ms,cup2,cup1,dress,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P06,B4,10,B,ambig,peppa,cup2,cup1,dress,1,1,2,0,0,1,0,0,0,0,0,0,0,0
P06,B1,11,B,ambig,start,fish2,fish1,playdoh,1,1,1,1,0,0,1,0,2,0,0,0,0,1
P06,B1,11,B,ambig,elmo,fish2,fish1,playdoh,1,1,2,0,0,2,0,0,1,0,0,0,0,0
P06,B1,11,B,ambig,500ms,fish2,fish1,playdoh,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P06,B1,11,B,ambig,peppa,fish2,fish1,playdoh,1,1,1,0,0,0,0,0,0,0,0,0,0,0
P06,B13,12,B,control,start,car2,cat1,dolphin,1,1,2,0,0,0,2,0,1,0,0,0,0,0
P06,B13,12,B,control,elmo,car2,cat1,dolphin,1,1,2,0,0,1,0,0,1,0,0,0,0,0
P06,B13,12,B,control,500ms,car2,cat1,dolphin,1,1,0,0,0,1,0,0,0,0,0,0,0,0
P06,B13,12,B,control,peppa,car2,cat1,dolphin,1,1,2,0,0,1,0,0,0,0,0,0,0,0
P06,B10,13,B,control,start,bird2,book1,playground,1,1,1,1,0,0,1,0,1,0,0,0,0,0
P06,B10,13,B,control,elmo,bird2,book1,playground,1,1,0,1,1,0,0,0,2,0,0,0,0,1
P06,B10,13,B,control,500ms,bird2,book1,playground,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P06,B10,13,B,control,peppa,bird2,book1,playground,1,1,0,0,0,0,2,0,0,2,0,0,0,0
P06,B6,14,B,ambig,start,spoon2,spoon1,comb,1,1,0,0,0,1,0,0,0,0,0,0,1,0
P06,B6,14,B,ambig,elmo,spoon2,spoon1,comb,1,1,2,0,0,1,0,0,0,0,0,0,0,0
P06,B6,14,B,ambig,500ms,spoon2,spoon1,comb,1,1,0,0,0,1,0,0,0,0,0,0,0,0
P06,B6,14,B,ambig,peppa,spoon2,spoon1,comb,1,1,1,0,0,1,0,0,0,0,0,0,0,0
P06,B14,15,B,control,start,cat2,chair1,hairbrush,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P06,B14,15,B,control,elmo,cat2,chair1,hairbrush,1,1,1,0,0,0,0,0,0,0,0,0,0,0
P06,B14,15,B,control,500ms,cat2,chair1,hairbrush,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P06,B14,15,B,control,peppa,cat2,chair1,hairbrush,1,1,0,0,0,0,1,0,0,0,0,0,0,0
P06,B16,16,B,control,start,dog2,bike1,rainbow,1,1,0,0,0,1,0,0,0,0,0,0,1,0
P06,B16,16,B,control,elmo,dog2,bike1,rainbow,1,1,1,0,0,1,0,0,0,0,0,0,0,0
P06,B16,16,B,control,500ms,dog2,bike1,rainbow,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P06,B16,16,B,control,peppa,dog2,bike1,rainbow,1,1,1,1,0,1,1,0,0,2,0,0,0,0
P28,D5,1,D,ambig,start,car2,car1,dolphin,1,1,0,1,0,0,0,0,1,0,0,0,0,0
P28,D5,1,D,ambig,elmo,car2,car1,dolphin,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P28,D5,1,D,ambig,500ms,car2,car1,dolphin,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P28,D5,1,D,ambig,peppa,car2,car1,dolphin,1,1,1,0,0,0,1,0,0,0,0,0,0,0
P28,D12,2,D,control,start,clock2,shoe1,dress,0,0,1,0,0,1,0,0,0,0,0,0,0,0
P28,D12,2,D,control,elmo,clock2,shoe1,dress,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P28,D12,2,D,control,500ms,clock2,shoe1,dress,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P28,D12,2,D,control,peppa,clock2,shoe1,dress,0,0,1,0,0,0,0,0,0,0,0,1,0,0
P28,D6,3,D,ambig,start,cat2,cat1,brush,1,1,1,2,0,1,0,0,1,0,0,0,0,0
P28,D6,3,D,ambig,elmo,cat2,cat1,brush,1,1,0,1,0,0,0,0,2,0,0,0,0,0
P28,D6,3,D,ambig,500ms,cat2,cat1,brush,1,1,0,1,0,0,0,0,0,0,0,0,0,0
P28,D6,3,D,ambig,peppa,cat2,cat1,brush,1,1,0,0,0,0,0,0,0,1,0,0,0,0
P28,D13,4,D,control,start,shoe2,spoon1,paintbrush,1,1,0,1,0,1,1,0,1,1,0,0,0,0
P28,D13,4,D,control,elmo,shoe2,spoon1,paintbrush,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P28,D13,4,D,control,500ms,shoe2,spoon1,paintbrush,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P28,D13,4,D,control,peppa,shoe2,spoon1,paintbrush,1,1,1,0,0,0,0,0,0,0,0,0,0,0
P28,D4,5,D,ambig,start,bus2,bus1,torch,1,1,0,1,0,0,1,0,1,1,1,0,1,0
P28,D4,5,D,ambig,elmo,bus2,bus1,torch,1,1,2,0,0,3,0,0,0,0,0,0,0,0
P28,D4,5,D,ambig,500ms,bus2,bus1,torch,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P28,D4,5,D,ambig,peppa,bus2,bus1,torch,1,1,2,0,0,2,0,0,0,0,0,0,0,0
P28,D16,6,D,control,start,tree2,fish1,pencil,0,0,2,1,0,3,0,0,0,0,1,0,1,0
P28,D16,6,D,control,elmo,tree2,fish1,pencil,0,0,1,0,0,1,0,0,0,0,0,0,0,0
P28,D16,6,D,control,500ms,tree2,fish1,pencil,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P28,D16,6,D,control,peppa,tree2,fish1,pencil,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P28,D15,7,D,control,start,toothbrush2,tree1,door,1,1,1,1,0,1,0,0,0,1,0,0,0,0
P28,D15,7,D,control,elmo,toothbrush2,tree1,door,1,1,0,0,0,1,0,0,0,0,0,0,0,0
P28,D15,7,D,control,500ms,toothbrush2,tree1,door,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P28,D15,7,D,control,peppa,toothbrush2,tree1,door,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P28,D14,8,D,control,start,spoon2,toothbrush1,comb,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P28,D14,8,D,control,elmo,spoon2,toothbrush1,comb,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P28,D14,8,D,control,500ms,spoon2,toothbrush1,comb,1,1,1,0,0,0,0,0,0,0,0,0,0,0
P28,D14,8,D,control,peppa,spoon2,toothbrush1,comb,1,1,1,0,0,1,1,0,0,0,0,0,0,0
P28,D2,9,D,ambig,start,bird2,bird1,playground,0,1,0,0,0,0,1,0,0,1,0,0,0,0
P28,D2,9,D,ambig,elmo,bird2,bird1,playground,0,1,1,0,0,1,0,0,0,0,0,0,0,0
P28,D2,9,D,ambig,500ms,bird2,bird1,playground,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P28,D2,9,D,ambig,peppa,bird2,bird1,playground,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P28,D7,10,D,ambig,start,chair2,chair1,kangaroo,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P28,D7,10,D,ambig,elmo,chair2,chair1,kangaroo,1,1,0,0,0,1,0,0,0,0,0,0,0,0
P28,D7,10,D,ambig,500ms,chair2,chair1,kangaroo,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P28,D7,10,D,ambig,peppa,chair2,chair1,kangaroo,1,1,1,0,0,0,0,1,0,0,0,0,1,0
P28,D3,11,D,ambig,start,book2,book1,apple,1,1,1,0,1,0,0,0,0,0,0,1,0,0
P28,D3,11,D,ambig,elmo,book2,book1,apple,1,1,0,0,2,2,0,0,0,0,0,0,1,0
P28,D3,11,D,ambig,500ms,book2,book1,apple,1,1,0,0,0,0,0,0,0,0,0,1,0,0
P28,D3,11,D,ambig,peppa,book2,book1,apple,1,1,1,0,0,0,1,0,0,1,0,0,0,0
P28,D11,12,D,control,start,cup2,clock1,cake,None,0,0,0,0,0,1,0,1,1,0,0,0,0
P28,D11,12,D,control,elmo,cup2,clock1,cake,None,0,2,3,1,1,1,0,4,0,0,0,0,1
P28,D11,12,D,control,500ms,cup2,clock1,cake,None,0,0,0,0,0,0,0,1,0,0,0,0,0
P28,D11,12,D,control,peppa,cup2,clock1,cake,None,0,1,0,0,0,1,0,0,1,0,0,0,0
P28,D1,13,D,ambig,start,bike2,bike1,candle,1,1,2,0,0,1,0,0,1,0,0,0,0,1
P28,D1,13,D,ambig,elmo,bike2,bike1,candle,1,1,1,0,0,2,0,0,0,0,0,0,0,0
P28,D1,13,D,ambig,500ms,bike2,bike1,candle,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P28,D1,13,D,ambig,peppa,bike2,bike1,candle,1,1,0,1,0,0,0,0,0,1,0,0,0,0
P28,D10,14,D,control,start,flower2,cup1,cane,None,None,1,1,0,1,1,0,1,1,0,0,0,0
P28,D10,14,D,control,elmo,flower2,cup1,cane,None,None,0,1,0,1,0,0,0,1,0,0,0,0
P28,D10,14,D,control,500ms,flower2,cup1,cane,None,None,1,0,0,0,0,0,0,0,0,0,0,0
P28,D10,14,D,control,peppa,flower2,cup1,cane,None,None,0,0,0,0,1,0,1,0,0,0,0,0
P28,D8,15,D,ambig,start,dog2,dog1,rainbow,1,1,1,0,0,1,0,0,0,0,0,0,0,0
P28,D8,15,D,ambig,elmo,dog2,dog1,rainbow,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P28,D8,15,D,ambig,500ms,dog2,dog1,rainbow,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P28,D8,15,D,ambig,peppa,dog2,dog1,rainbow,1,1,0,0,0,0,1,0,0,0,0,0,1,0
P28,D9,16,D,control,start,fish2,flower1,playdoh,1,1,2,0,0,0,1,0,1,0,0,0,0,0
P28,D9,16,D,control,elmo,fish2,flower1,playdoh,1,1,0,0,0,1,0,0,0,0,0,0,0,0
P28,D9,16,D,control,500ms,fish2,flower1,playdoh,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P28,D9,16,D,control,peppa,fish2,flower1,playdoh,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P24,D3,1,D,ambig,start,book2,book1,apple,1,1,0,1,0,1,0,0,0,2,1,0,0,1
P24,D3,1,D,ambig,elmo,book2,book1,apple,1,1,1,0,1,1,1,0,1,0,0,0,0,0
P24,D3,1,D,ambig,500ms,book2,book1,apple,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P24,D3,1,D,ambig,peppa,book2,book1,apple,1,1,1,0,0,1,0,0,0,0,0,0,0,0
P24,D2,2,D,ambig,start,bird2,bird1,playground,1,1,1,0,0,2,0,0,0,1,0,0,0,0
P24,D2,2,D,ambig,elmo,bird2,bird1,playground,1,1,1,1,1,1,0,0,1,0,0,0,1,0
P24,D2,2,D,ambig,500ms,bird2,bird1,playground,1,1,0,0,0,0,1,0,0,0,0,0,0,0
P24,D2,2,D,ambig,peppa,bird2,bird1,playground,1,1,1,0,0,1,1,0,0,1,1,0,1,0
P24,D10,3,D,control,start,flower2,cup1,cane,1,1,1,0,0,1,1,0,1,1,0,0,0,0
P24,D10,3,D,control,elmo,flower2,cup1,cane,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P24,D10,3,D,control,500ms,flower2,cup1,cane,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P24,D10,3,D,control,peppa,flower2,cup1,cane,1,1,1,0,0,1,1,0,0,1,0,0,0,0
P24,D9,4,D,control,start,fish2,flower1,playdoh,1,1,1,0,0,1,0,0,1,0,0,0,0,0
P24,D9,4,D,control,elmo,fish2,flower1,playdoh,1,1,0,1,0,1,0,0,0,1,0,0,0,0
P24,D9,4,D,control,500ms,fish2,flower1,playdoh,1,1,1,0,0,0,0,0,0,0,0,0,0,0
P24,D9,4,D,control,peppa,fish2,flower1,playdoh,1,1,1,0,0,1,1,0,0,1,0,0,0,0
P24,D14,5,D,control,start,spoon2,toothbrush1,comb,0,1,1,2,0,2,1,0,0,2,0,0,0,0
P24,D14,5,D,control,elmo,spoon2,toothbrush1,comb,0,1,1,0,0,0,1,0,2,0,0,0,0,0
P24,D14,5,D,control,500ms,spoon2,toothbrush1,comb,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P24,D14,5,D,control,peppa,spoon2,toothbrush1,comb,0,1,2,0,0,1,1,0,1,0,0,0,0,0
P24,D13,6,D,control,start,shoe2,spoon1,paintbrush,1,1,0,1,0,1,0,0,0,1,0,0,0,0
P24,D13,6,D,control,elmo,shoe2,spoon1,paintbrush,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P24,D13,6,D,control,500ms,shoe2,spoon1,paintbrush,1,1,1,0,0,0,0,0,0,0,0,0,0,0
P24,D13,6,D,control,peppa,shoe2,spoon1,paintbrush,1,1,1,0,0,1,1,0,0,0,0,0,0,0
P24,D5,7,D,ambig,start,car2,car1,dolphin,1,1,0,2,0,0,0,1,1,1,0,0,0,1
P24,D5,7,D,ambig,elmo,car2,car1,dolphin,1,1,0,2,0,0,0,0,3,0,0,0,0,0
P24,D5,7,D,ambig,500ms,car2,car1,dolphin,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P24,D5,7,D,ambig,peppa,car2,car1,dolphin,1,1,2,1,1,4,0,1,0,1,0,0,2,0
P24,D15,8,D,control,start,toothbrush2,tree1,door,1,0,0,1,0,0,0,0,0,0,0,0,0,0
P24,D15,8,D,control,elmo,toothbrush2,tree1,door,1,0,0,2,0,0,0,0,3,0,0,0,0,0
P24,D15,8,D,control,500ms,toothbrush2,tree1,door,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P24,D15,8,D,control,peppa,toothbrush2,tree1,door,1,0,1,0,0,0,0,0,0,0,0,0,0,0
P24,D16,9,D,control,start,tree2,fish1,pencil,1,1,2,0,0,2,0,0,0,1,0,0,0,0
P24,D16,9,D,control,elmo,tree2,fish1,pencil,1,1,0,0,0,1,0,0,0,0,0,0,0,0
P24,D16,9,D,control,500ms,tree2,fish1,pencil,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P24,D16,9,D,control,peppa,tree2,fish1,pencil,1,1,2,0,0,1,0,0,0,0,0,0,0,0
P24,D12,10,D,control,start,clock2,shoe1,dress,1,0,0,1,0,0,1,0,1,0,0,0,0,0
P24,D12,10,D,control,elmo,clock2,shoe1,dress,1,0,0,0,1,0,0,0,1,0,0,1,0,0
P24,D12,10,D,control,500ms,clock2,shoe1,dress,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P24,D12,10,D,control,peppa,clock2,shoe1,dress,1,0,1,0,0,1,0,0,0,0,0,0,0,0
P24,D8,11,D,ambig,start,dog2,dog1,rainbow,1,1,1,1,0,2,0,0,0,2,0,0,0,0
P24,D8,11,D,ambig,elmo,dog2,dog1,rainbow,1,1,0,1,0,1,0,0,1,0,0,0,0,0
P24,D8,11,D,ambig,500ms,dog2,dog1,rainbow,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P24,D8,11,D,ambig,peppa,dog2,dog1,rainbow,1,1,2,0,0,0,0,1,0,0,0,1,0,0
P24,D11,12,D,control,start,cup2,clock1,cake,1,1,0,0,0,0,1,0,0,1,0,0,0,0
P24,D11,12,D,control,elmo,cup2,clock1,cake,1,1,0,2,0,0,0,0,2,0,0,0,0,0
P24,D11,12,D,control,500ms,cup2,clock1,cake,1,1,0,0,0,0,0,0,0,1,0,0,0,0
P24,D11,12,D,control,peppa,cup2,clock1,cake,1,1,1,0,0,1,1,0,0,1,0,0,0,0
P24,D4,13,D,ambig,start,bus2,bus1,torch,1,1,0,1,0,2,0,0,0,1,0,0,0,0
P24,D4,13,D,ambig,elmo,bus2,bus1,torch,1,1,3,0,0,2,0,0,0,0,0,0,0,0
P24,D4,13,D,ambig,500ms,bus2,bus1,torch,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P24,D4,13,D,ambig,peppa,bus2,bus1,torch,1,1,1,0,0,1,0,0,0,0,0,0,0,0
P24,D1,14,D,ambig,start,bike2,bike1,candle,1,1,0,3,0,2,0,0,1,2,0,0,0,0
P24,D1,14,D,ambig,elmo,bike2,bike1,candle,1,1,2,0,0,1,1,0,1,0,0,0,0,0
P24,D1,14,D,ambig,500ms,bike2,bike1,candle,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P24,D1,14,D,ambig,peppa,bike2,bike1,candle,1,1,3,0,0,2,1,0,0,1,0,0,0,0
P24,D7,15,D,ambig,start,chair2,chair1,kangaroo,1,1,0,0,0,0,0,0,0,1,2,0,0,2
P24,D7,15,D,ambig,elmo,chair2,chair1,kangaroo,1,1,1,1,0,1,0,0,1,0,0,0,0,0
P24,D7,15,D,ambig,500ms,chair2,chair1,kangaroo,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P24,D7,15,D,ambig,peppa,chair2,chair1,kangaroo,1,1,0,0,0,1,1,0,0,1,0,0,0,0
P24,D6,16,D,ambig,start,cat2,cat1,brush,1,1,0,1,1,1,1,0,1,1,0,0,1,0
P24,D6,16,D,ambig,elmo,cat2,cat1,brush,1,1,1,0,0,0,0,0,0,0,0,0,0,0
P24,D6,16,D,ambig,500ms,cat2,cat1,brush,1,1,0,0,0,0,0,0,0,0,0,0,0,0
P24,D6,16,D,ambig,peppa,cat2,cat1,brush,1,1,1,0,1,1,0,0,0,0,0,1,0,0
P17,A11,1,A,control,start,book2,bird1,playground,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17,A11,1,A,control,elmo,book2,bird1,playground,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17,A11,1,A,control,500ms,book2,bird1,playground,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17,A11,1,A,control,peppa,book2,bird1,playground,0,0,0,1,0,1,1,0,0,1,0,0,0,0
P17,A6,2,A,ambig,start,spoon1,spoon2,comb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17,A6,2,A,ambig,elmo,spoon1,spoon2,comb,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P17,A6,2,A,ambig,500ms,spoon1,spoon2,comb,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P17,A6,2,A,ambig,peppa,spoon1,spoon2,comb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17,A16,3,A,control,start,dog1,bike2,rainbow,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17,A16,3,A,control,elmo,dog1,bike2,rainbow,0,0,0,0,1,0,0,0,0,0,0,1,0,0
P17,A16,3,A,control,500ms,dog1,bike2,rainbow,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P17,A16,3,A,control,peppa,dog1,bike2,rainbow,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17,A14,4,A,control,start,cat1,chair2,hairbrush,0,0,0,1,0,0,0,0,0,1,0,0,0,0
P17,A14,4,A,control,elmo,cat1,chair2,hairbrush,0,0,0,1,0,0,1,0,2,0,0,0,0,0
P17,A14,4,A,control,500ms,cat1,chair2,hairbrush,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17,A14,4,A,control,peppa,cat1,chair2,hairbrush,0,0,1,0,0,1,0,0,0,0,0,0,0,0
P17,A10,5,A,control,start,book1,bus2,apple,None,0,0,1,0,1,2,0,0,3,0,0,0,0
P17,A10,5,A,control,elmo,book1,bus2,apple,None,0,0,0,0,0,0,0,1,0,0,0,0,0
P17,A10,5,A,control,500ms,book1,bus2,apple,None,0,0,0,0,0,0,0,0,0,0,0,0,0
P17,A10,5,A,control,peppa,book1,bus2,apple,None,0,2,0,0,1,0,0,0,0,0,0,0,0
P17,A7,6,A,ambig,start,toothbrush1,toothbrush2,door,0,0,1,0,1,0,1,0,2,0,0,0,0,1
P17,A7,6,A,ambig,elmo,toothbrush1,toothbrush2,door,0,0,1,0,0,1,0,0,0,0,0,0,0,0
P17,A7,6,A,ambig,500ms,toothbrush1,toothbrush2,door,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17,A7,6,A,ambig,peppa,toothbrush1,toothbrush2,door,0,0,1,0,0,1,0,0,0,0,0,0,0,0
P17,A15,7,A,control,start,chair1,dog2,kangaroo,0,0,0,1,0,1,0,0,0,1,0,0,0,1
P17,A15,7,A,control,elmo,chair1,dog2,kangaroo,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P17,A15,7,A,control,500ms,chair1,dog2,kangaroo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17,A15,7,A,control,peppa,chair1,dog2,kangaroo,0,0,1,0,0,0,1,1,0,1,0,0,1,0
P17,A5,8,A,ambig,start,shoe1,shoe2,paintbrush,0,0,1,1,0,1,0,0,1,0,0,0,0,0
P17,A5,8,A,ambig,elmo,shoe1,shoe2,paintbrush,0,0,2,0,0,2,0,0,0,0,0,0,0,0
P17,A5,8,A,ambig,500ms,shoe1,shoe2,paintbrush,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17,A5,8,A,ambig,peppa,shoe1,shoe2,paintbrush,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17,A12,9,A,control,start,bus1,car2,flashlight,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17,A12,9,A,control,elmo,bus1,car2,flashlight,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17,A12,9,A,control,500ms,bus1,car2,flashlight,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17,A12,9,A,control,peppa,bus1,car2,flashlight,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P17,A13,10,A,control,start,car1,cat2,dolphin,0,0,1,1,0,2,0,0,0,1,0,0,0,0
P17,A13,10,A,control,elmo,car1,cat2,dolphin,0,0,1,0,0,0,0,0,0,0,0,0,0,0
