RECORDING_SESSION_LABEL	DATA_FILE	EYE_USED	IA_AVERAGE_FIX_PUPIL_SIZE	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_FIXATION_%	IA_FIXATION_COUNT	IA_LABEL	IA_ID	IA_GROUP	IA_RUN_COUNT	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	trialnum	TargetLoc	targname	IP_LABEL	IP_END_TIME	IP_START_TIME	type	cond
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	2966	6	Filler	(753, 90)	sponge1.jpg	Target	20352107	20349436	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	2966	6	Filler	(753, 90)	sponge1.jpg	Target	20352107	20349436	Filler	Filler
nf-9	nf-9.edf	RIGHT	68.80	2316	1.0000	1.0000	5	Pre_Targ 	1	.	1	2316	5	Filler	(147, 90)	mussel1.jpg	Target	20369756	20367804	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	2316	5	Filler	(147, 90)	mussel1.jpg	Target	20369756	20367804	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	2316	5	Filler	(147, 90)	mussel1.jpg	Target	20369756	20367804	Filler	Filler
nf-9	nf-9.edf	RIGHT	68.50	1624	0.6733	0.5000	2	Pre_Targ 	1	.	1	2412	4	Same_Control_flower1.jpg	(477, 554)	flower1.jpg	Target	20378353	20376548	Same	Control
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	2412	4	Same_Control_flower1.jpg	(477, 554)	flower1.jpg	Target	20378353	20376548	Same	Control
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	2412	4	Same_Control_flower1.jpg	(477, 554)	flower1.jpg	Target	20378353	20376548	Same	Control
nf-9	nf-9.edf	RIGHT	81.83	2560	0.7494	0.8571	6	Pre_Targ 	1	.	1	3416	7	Same_Ambig_car1.jpg	(147, 90)	car1.jpg	Target	20387044	20384946	Same	Ambig
nf-9	nf-9.edf	RIGHT	74.00	856	0.2506	0.1429	1	Pre_D1 	2	.	1	3416	7	Same_Ambig_car1.jpg	(147, 90)	car1.jpg	Target	20387044	20384946	Same	Ambig
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	3416	7	Same_Ambig_car1.jpg	(147, 90)	car1.jpg	Target	20387044	20384946	Same	Ambig
nf-9	nf-9.edf	RIGHT	76.50	2238	0.7691	0.6667	2	Pre_Targ 	1	.	1	2910	3	Same_Control_leaf1.jpg	(753, 90)	leaf1.jpg	Target	20395708	20393651	Same	Control
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	2910	3	Same_Control_leaf1.jpg	(753, 90)	leaf1.jpg	Target	20395708	20393651	Same	Control
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	2910	3	Same_Control_leaf1.jpg	(753, 90)	leaf1.jpg	Target	20395708	20393651	Same	Control
nf-9	nf-9.edf	RIGHT	89.62	2416	0.5275	0.8889	8	Pre_Targ 	1	.	1	4580	9	Filler	(753, 90)	canopy.jpg	Target	20410930	20408046	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	4580	9	Filler	(753, 90)	canopy.jpg	Target	20410930	20408046	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	4580	9	Filler	(753, 90)	canopy.jpg	Target	20410930	20408046	Filler	Filler
nf-9	nf-9.edf	RIGHT	95.50	2512	0.7585	0.7500	6	Pre_Targ 	1	.	1	3312	8	Filler	(477, 554)	dinghy.jpg	Target	20420527	20417937	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	3312	8	Filler	(477, 554)	dinghy.jpg	Target	20420527	20417937	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	3312	8	Filler	(477, 554)	dinghy.jpg	Target	20420527	20417937	Filler	Filler
nf-9	nf-9.edf	RIGHT	83.67	914	0.5028	0.6000	3	Pre_Targ 	1	.	2	1818	5	Same_Control_toothbrush1.jpg	(477, 554)	toothbrush1.jpg	Target	20429326	20427934	Same	Control
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	1818	5	Same_Control_toothbrush1.jpg	(477, 554)	toothbrush1.jpg	Target	20429326	20427934	Same	Control
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	1818	5	Same_Control_toothbrush1.jpg	(477, 554)	toothbrush1.jpg	Target	20429326	20427934	Same	Control
nf-9	nf-9.edf	RIGHT	93.83	2764	0.9408	0.8571	6	Pre_Targ 	1	.	2	2938	7	Filler	(477, 554)	life_ring.jpg	Target	20440548	20437891	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	2938	7	Filler	(477, 554)	life_ring.jpg	Target	20440548	20437891	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	2938	7	Filler	(477, 554)	life_ring.jpg	Target	20440548	20437891	Filler	Filler
nf-9	nf-9.edf	RIGHT	121.50	3202	0.9010	0.8571	6	Pre_Targ 	1	.	1	3554	7	Filler	(147, 90)	bike_pump.jpg	Target	20451452	20447955	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	3554	7	Filler	(147, 90)	bike_pump.jpg	Target	20451452	20447955	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	3554	7	Filler	(147, 90)	bike_pump.jpg	Target	20451452	20447955	Filler	Filler
nf-9	nf-9.edf	RIGHT	87.67	1652	0.8066	0.7500	3	Pre_Targ 	1	.	1	2048	4	Same_Control_tree1.jpg	(753, 90)	tree1.jpg	Target	20537187	20535742	Same	Control
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	2048	4	Same_Control_tree1.jpg	(753, 90)	tree1.jpg	Target	20537187	20535742	Same	Control
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	2048	4	Same_Control_tree1.jpg	(753, 90)	tree1.jpg	Target	20537187	20535742	Same	Control
nf-9	nf-9.edf	RIGHT	92.50	1962	0.8736	0.8000	4	Pre_Targ 	1	.	1	2246	5	Filler	(753, 90)	bedframe.jpg	Target	20545638	20543754	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	2246	5	Filler	(753, 90)	bedframe.jpg	Target	20545638	20543754	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	2246	5	Filler	(753, 90)	bedframe.jpg	Target	20545638	20543754	Filler	Filler
nf-9	nf-9.edf	RIGHT	120.40	2740	0.7937	0.8333	5	Pre_Targ 	1	.	1	3452	6	Same_Ambig_chair1.jpg	(753, 90)	chair1.jpg	Target	20554969	20552565	Same	Ambig
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	3452	6	Same_Ambig_chair1.jpg	(753, 90)	chair1.jpg	Target	20554969	20552565	Same	Ambig
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	3452	6	Same_Ambig_chair1.jpg	(753, 90)	chair1.jpg	Target	20554969	20552565	Same	Ambig
nf-9	nf-9.edf	RIGHT	105.25	1504	0.6614	0.8000	4	Pre_Targ 	1	.	1	2274	5	Filler	(147, 90)	flour1.jpg	Target	20563699	20562042	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	2274	5	Filler	(147, 90)	flour1.jpg	Target	20563699	20562042	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	2274	5	Filler	(147, 90)	flour1.jpg	Target	20563699	20562042	Filler	Filler
nf-9	nf-9.edf	RIGHT	101.17	2394	0.8284	0.8571	6	Pre_Targ 	1	.	1	2890	7	Filler	(753, 90)	bat1.jpg	Target	20573550	20571146	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	2890	7	Filler	(753, 90)	bat1.jpg	Target	20573550	20571146	Filler	Filler
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	2890	7	Filler	(753, 90)	bat1.jpg	Target	20573550	20571146	Filler	Filler
nf-9	nf-9.edf	RIGHT	109.00	684	0.3936	0.5000	2	Pre_Targ 	1	.	1	1738	4	Same_Control_spoon1.jpg	(753, 90)	spoon1.jpg	Target	20582481	20580903	Same	Control
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	1738	4	Same_Control_spoon1.jpg	(753, 90)	spoon1.jpg	Target	20582481	20580903	Same	Control
nf-9	nf-9.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	1738	4	Same_Control_spoon1.jpg	(753, 90)	spoon1.jpg	Target	20582481	20580903	Same	Control
sc-10	sc-10.edf	RIGHT	136.88	4218	0.8146	0.6667	8	Pre_Targ 	1	.	1	5178	12	Filler	(147, 90)	dinghy.jpg	Target	23964690	23960139	Filler	Filler
sc-10	sc-10.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	5178	12	Filler	(147, 90)	dinghy.jpg	Target	23964690	23960139	Filler	Filler
sc-10	sc-10.edf	RIGHT	118.50	660	0.1275	0.1667	2	Pre_D2 	3	.	1	5178	12	Filler	(147, 90)	dinghy.jpg	Target	23964690	23960139	Filler	Filler
sc-10	sc-10.edf	RIGHT	123.50	1938	1.0000	1.0000	6	Pre_Targ 	1	.	1	1938	6	Filler	(477, 554)	horn1.jpg	Target	23977486	23974522	Filler	Filler
sc-10	sc-10.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	1938	6	Filler	(477, 554)	horn1.jpg	Target	23977486	23974522	Filler	Filler
sc-10	sc-10.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	1938	6	Filler	(477, 554)	horn1.jpg	Target	23977486	23974522	Filler	Filler
sc-10	sc-10.edf	RIGHT	123.57	1820	0.5999	0.5833	7	Pre_Targ 	1	.	3	3034	12	Filler	(477, 554)	button1.jpg	Target	23987682	23984239	Filler	Filler
sc-10	sc-10.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	3034	12	Filler	(477, 554)	button1.jpg	Target	23987682	23984239	Filler	Filler
sc-10	sc-10.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	3034	12	Filler	(477, 554)	button1.jpg	Target	23987682	23984239	Filler	Filler
sc-10	sc-10.edf	RIGHT	135.86	2714	0.8279	0.7778	7	Pre_Targ 	1	.	1	3278	9	Filler	(147, 90)	colander.jpg	Target	23998227	23995103	Filler	Filler
sc-10	sc-10.edf	RIGHT	117.00	442	0.1348	0.1111	1	Pre_D1 	2	.	1	3278	9	Filler	(147, 90)	colander.jpg	Target	23998227	23995103	Filler	Filler
sc-10	sc-10.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	3278	9	Filler	(147, 90)	colander.jpg	Target	23998227	23995103	Filler	Filler
sc-10	sc-10.edf	RIGHT	117.86	2004	0.6274	0.7000	7	Pre_Targ 	1	.	3	3194	10	Filler	(477, 554)	bedframe.jpg	Target	24007851	24004860	Filler	Filler
sc-10	sc-10.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	3194	10	Filler	(477, 554)	bedframe.jpg	Target	24007851	24004860	Filler	Filler
