RECORDING_SESSION_LABEL	DATA_FILE	EYE_USED	IA_AVERAGE_FIX_PUPIL_SIZE	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_FIXATION_%	IA_FIXATION_COUNT	IA_LABEL	IA_ID	IA_GROUP	IA_RUN_COUNT	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	trialnum	TargetLoc	targname	IP_LABEL	IP_END_TIME	IP_START_TIME	type	cond
sx02	sx02.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_Targ 	1	.	0	1370	5	Same_Control_leaf1.jpg	(477, 554)	leaf1.jpg	Pre	1517550	1513333	Same	Control
sx02	sx02.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D1 	2	.	0	1370	5	Same_Control_leaf1.jpg	(477, 554)	leaf1.jpg	Pre	1517550	1513333	Same	Control
sx02	sx02.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_D2 	3	.	0	1370	5	Same_Control_leaf1.jpg	(477, 554)	leaf1.jpg	Pre	1517550	1513333	Same	Control
sx02	sx02.edf	RIGHT	407.00	716	0.2878	0.2857	2	Pre_Targ 	1	.	1	2488	7	Same_Ambig_cat1.jpg	(147, 90)	cat1.jpg	Pre	1532131	1527915	Same	Ambig
sx02	sx02.edf	RIGHT	377.67	1204	0.4839	0.4286	3	Pre_D1 	2	.	2	2488	7	Same_Ambig_cat1.jpg	(147, 90)	cat1.jpg	Pre	1532131	1527915	Same	Ambig
sx02	sx02.edf	RIGHT	516.00	462	0.1857	0.1429	1	Pre_D2 	3	.	1	2488	7	Same_Ambig_cat1.jpg	(147, 90)	cat1.jpg	Pre	1532131	1527915	Same	Ambig
sx02	sx02.edf	RIGHT	335.75	976	0.3029	0.3333	4	Pre_Targ 	1	.	3	3222	12	Same_Control_tree1.jpg	(753, 90)	tree1.jpg	Pre	1543915	1539697	Same	Control
sx02	sx02.edf	RIGHT	372.00	818	0.2539	0.2500	3	Pre_D1 	2	.	2	3222	12	Same_Control_tree1.jpg	(753, 90)	tree1.jpg	Pre	1543915	1539697	Same	Control
sx02	sx02.edf	RIGHT	337.67	720	0.2235	0.2500	3	Pre_D2 	3	.	1	3222	12	Same_Control_tree1.jpg	(753, 90)	tree1.jpg	Pre	1543915	1539697	Same	Control
sx02	sx02.edf	RIGHT	.	0	0.0000	0.0000	0	Pre_Targ 	1	.	0	592	3	Same_Ambig_bike1.jpg	(477, 554)	bike1.jpg	Pre	1554979	1550761	Same	Ambig
sx02	sx02.edf	RIGHT	504.00	190	0.3209	0.3333	1	Pre_D1 	2	.	1	592	3	Same_Ambig_bike1.jpg	(477, 554)	bike1.jpg	Pre	1554979	1550761	Same	Ambig
