,participant,list,condition,trial_id,phase,target,target_sum_duration_Left,target_sum_duration_Right,foil,foil_sum_duration_Left,foil_sum_duration_Right,distractor,distractor_sum_duration_Left,distractor_sum_duration_Right,informative_foil,informative_target
734,P13,A,control,A10,500ms,book1,266623,266623,bus2,0,0,apple,0,0,TRUE,TRUE
735,P13,A,control,A10,elmo,book1,1633098,1533158,bus2,599918,533326,apple,866680,833296,TRUE,TRUE
736,P13,A,control,A10,peppa,book1,133050,133050,bus2,2966486,3032947,apple,299904,266481,TRUE,TRUE
737,P13,A,control,A10,start,book1,466633,266648,bus2,999883,799916,apple,833283,833244,TRUE,TRUE
738,P13,A,control,A11,500ms,book2,466617,133334,bird1,0,0,playground,0,0,TRUE,TRUE
739,P13,A,control,A11,elmo,book2,2399364,1899346,bird1,466418,499867,playground,399057,499906,TRUE,TRUE
740,P13,A,control,A11,peppa,book2,0,100058,bird1,2399576,2833001,playground,699944,733173,TRUE,TRUE
741,P13,A,control,A11,start,book2,833241,833250,bird1,666619,666620,playground,1699999,1433306,TRUE,TRUE
742,P13,A,control,A12,500ms,bus1,433255,100066,car2,0,0,flashlight,0,0,TRUE,TRUE
743,P13,A,control,A12,elmo,bus1,4232938,1866511,car2,199897,99902,flashlight,99782,0,TRUE,TRUE
744,P13,A,control,A12,peppa,bus1,700040,466625,car2,2166557,1300074,flashlight,699995,333295,TRUE,TRUE
745,P13,A,control,A12,start,bus1,1499757,899977,car2,1066585,933414,flashlight,400038,0,TRUE,TRUE
746,P13,A,control,A13,500ms,car1,0,0,cat2,0,0,dolphin,0,0,FALSE,TRUE
747,P13,A,control,A13,elmo,car1,2233024,866615,cat2,833140,699720,dolphin,0,133321,FALSE,TRUE
748,P13,A,control,A13,peppa,car1,0,0,cat2,1566501,1266547,dolphin,0,0,FALSE,TRUE
749,P13,A,control,A13,start,car1,1200011,433437,cat2,1099915,266658,dolphin,533240,166611,FALSE,TRUE
750,P13,A,control,A14,500ms,cat1,199976,432944,chair2,0,0,hairbrush,0,0,TRUE,FALSE
751,P13,A,control,A14,elmo,cat1,1799633,1966316,chair2,99990,0,hairbrush,666618,733257,TRUE,FALSE
752,P13,A,control,A14,peppa,cat1,333307,466707,chair2,1866576,2332868,hairbrush,566961,699879,TRUE,FALSE
753,P13,A,control,A14,start,cat1,1666352,1732971,chair2,366760,466752,hairbrush,1133243,1133222,TRUE,FALSE
754,P13,A,control,A15,elmo,chair1,1533168,933122,dog2,499969,0,kangaroo,766578,733202,FALSE,TRUE
755,P13,A,control,A15,peppa,chair1,833087,533153,dog2,1099887,733251,kangaroo,766595,466626,FALSE,TRUE
756,P13,A,control,A15,start,chair1,633281,699938,dog2,1799894,999942,kangaroo,1333184,466591,FALSE,TRUE
757,P13,A,control,A16,500ms,dog1,433309,433309,bike2,0,0,rainbow,0,0,FALSE,FALSE
758,P13,A,control,A16,elmo,dog1,2500067,2999499,bike2,399823,399823,rainbow,0,0,FALSE,FALSE
759,P13,A,control,A16,peppa,dog1,632978,632978,bike2,2533147,3166429,rainbow,0,0,FALSE,FALSE
760,P13,A,control,A16,start,dog1,1166585,1133423,bike2,1166130,1099896,rainbow,1300126,1266651,FALSE,FALSE
788,P13,A,control,A9,500ms,bike1,733553,566845,bird2,1333176,3332803,candle,0,266642,TRUE,TRUE
789,P13,A,control,A9,start,bike1,5399284,5466025,bird2,899722,933363,candle,699892,600223,TRUE,TRUE
790,P14,D,ambig,D1,500ms,bike2,0,0,bike1,0,0,candle,233357,166638,TRUE,TRUE
791,P14,D,ambig,D1,elmo,bike2,2499700,333431,bike1,566896,166913,candle,199898,0,TRUE,TRUE
792,P14,D,ambig,D1,peppa,bike2,0,0,bike1,2633748,3498657,candle,0,0,TRUE,TRUE
816,P14,D,ambig,D2,500ms,bird2,0,0,bird1,0,0,playground,266604,200054,TRUE,TRUE
817,P14,D,ambig,D2,elmo,bird2,298982,333188,bird1,0,200030,playground,199978,99995,TRUE,TRUE
818,P14,D,ambig,D2,peppa,bird2,0,0,bird1,166675,666457,playground,0,0,TRUE,TRUE
819,P14,D,ambig,D2,start,bird2,166651,266570,bird1,299965,433300,playground,1199853,1166572,TRUE,TRUE
820,P14,D,ambig,D3,elmo,book2,333226,366461,book1,0,0,apple,333302,600293,TRUE,TRUE
821,P14,D,ambig,D3,peppa,book2,0,0,book1,299917,0,apple,0,0,TRUE,TRUE
822,P14,D,ambig,D3,start,book2,133304,0,book1,0,0,apple,333371,233329,TRUE,TRUE
823,P14,D,ambig,D4,500ms,bus2,466533,433217,bus1,0,0,flashlight,0,0,TRUE,TRUE
824,P14,D,ambig,D4,elmo,bus2,2866520,2433104,bus1,266742,233329,flashlight,333273,466546,TRUE,TRUE
825,P14,D,ambig,D4,peppa,bus2,0,0,bus1,1633196,2299703,flashlight,166647,199782,TRUE,TRUE
826,P14,D,ambig,D4,start,bus2,166639,333156,bus1,533180,499855,flashlight,666607,1433263,TRUE,TRUE
827,P14,D,ambig,D5,500ms,car2,0,0,car1,0,0,dolphin,0,233186,TRUE,TRUE
828,P14,D,ambig,D5,elmo,car2,2866463,1899805,car1,0,0,dolphin,266405,833084,TRUE,TRUE
829,P14,D,ambig,D5,peppa,car2,199973,1099675,car1,1399845,1333308,dolphin,0,0,TRUE,TRUE
830,P14,D,ambig,D5,start,car2,1433274,966584,car1,266639,333321,dolphin,166650,366647,TRUE,TRUE
831,P14,D,ambig,D6,500ms,cat2,0,199949,cat1,0,0,hairbrush,0,0,TRUE,TRUE
832,P14,D,ambig,D6,elmo,cat2,1333317,1566786,cat1,0,0,hairbrush,0,0,TRUE,TRUE
833,P14,D,ambig,D6,peppa,cat2,0,0,cat1,2032975,99993,hairbrush,166634,0,TRUE,TRUE
834,P14,D,ambig,D6,start,cat2,0,99996,cat1,0,0,hairbrush,133298,0,TRUE,TRUE
835,P14,D,ambig,D7,elmo,chair2,333240,199953,chair1,0,0,kangaroo,0,0,TRUE,TRUE
836,P14,D,ambig,D7,peppa,chair2,0,0,chair1,0,399980,kangaroo,466627,566526,TRUE,TRUE
837,P14,D,ambig,D7,start,chair2,0,0,chair1,0,0,kangaroo,0,0,TRUE,TRUE
838,P14,D,ambig,D8,500ms,dog2,0,0,dog1,466502,466502,rainbow,0,0,TRUE,TRUE
839,P14,D,ambig,D8,elmo,dog2,3366422,3333236,dog1,1033212,966505,rainbow,466514,699961,TRUE,TRUE
840,P14,D,ambig,D8,peppa,dog2,933153,933153,dog1,2466522,2533197,rainbow,0,0,TRUE,TRUE
793,P14,D,control,D10,500ms,flower2,366874,400207,cup1,0,0,cane,0,0,TRUE,TRUE
794,P14,D,control,D10,elmo,flower2,1899955,2066381,cup1,0,0,cane,0,0,TRUE,TRUE
795,P14,D,control,D10,peppa,flower2,299940,433274,cup1,233439,2433460,cane,0,0,TRUE,TRUE
796,P14,D,control,D10,start,flower2,699907,699931,cup1,99984,233291,cane,633244,333280,TRUE,TRUE
797,P14,D,control,D11,500ms,cup2,0,0,clock1,100006,100006,cake,0,0,TRUE,TRUE
798,P14,D,control,D11,elmo,cup2,266636,1033225,clock1,0,0,cake,499913,966525,TRUE,TRUE
799,P14,D,control,D11,peppa,cup2,0,0,clock1,1766390,2066398,cake,0,0,TRUE,TRUE
800,P14,D,control,D11,start,cup2,0,0,clock1,366553,0,cake,900004,666547,TRUE,TRUE
801,P14,D,control,D12,elmo,clock2,1699677,1233165,shoe1,0,0,dress,166646,499966,TRUE,FALSE
802,P14,D,control,D12,peppa,clock2,0,0,shoe1,1933219,2066502,dress,0,166685,TRUE,FALSE
803,P14,D,control,D13,500ms,shoe2,199839,399829,spoon1,0,0,paintbrush,0,0,TRUE,TRUE
804,P14,D,control,D13,elmo,shoe2,966599,3166223,spoon1,0,166656,paintbrush,0,0,TRUE,TRUE
805,P14,D,control,D13,peppa,shoe2,0,133085,spoon1,2099738,2366336,paintbrush,0,0,TRUE,TRUE
806,P14,D,control,D13,start,shoe2,1033223,599924,spoon1,266654,0,paintbrush,299990,0,TRUE,TRUE
807,P14,D,control,D14,500ms,spoon2,0,0,toothbrush1,0,0,comb,300201,99970,TRUE,TRUE
808,P14,D,control,D14,elmo,spoon2,1632916,433419,toothbrush1,0,0,comb,0,0,TRUE,TRUE
809,P14,D,control,D14,peppa,spoon2,566617,199865,toothbrush1,3266378,3832103,comb,266648,266648,TRUE,TRUE
810,P14,D,control,D14,start,spoon2,533318,299823,toothbrush1,0,0,comb,333604,266489,TRUE,TRUE
811,P14,D,control,D15,elmo,toothbrush2,0,0,tree1,0,0,door,0,0,FALSE,TRUE
812,P14,D,control,D15,start,toothbrush2,0,333357,tree1,0,0,door,233252,366523,FALSE,TRUE
813,P14,D,control,D16,elmo,tree2,899957,399910,fish1,0,0,pencil,0,0,TRUE,TRUE
814,P14,D,control,D16,peppa,tree2,0,0,fish1,0,0,pencil,0,0,TRUE,TRUE
815,P14,D,control,D16,start,tree2,0,466601,fish1,166655,100068,pencil,299957,0,TRUE,TRUE
841,P14,D,control,D9,500ms,fish2,233250,233250,flower1,166564,166564,playdoh,0,0,TRUE,TRUE
842,P14,D,control,D9,elmo,fish2,2600122,2400223,flower1,966424,966424,playdoh,166684,766608,TRUE,TRUE
843,P14,D,control,D9,peppa,fish2,0,0,flower1,3933279,4299693,playdoh,166722,133415,TRUE,TRUE
844,P14,D,control,D9,start,fish2,499722,466531,flower1,599742,566621,playdoh,266888,266996,TRUE,TRUE
845,P15,C,ambig,C1,500ms,bike1,433198,433198,bike2,0,0,candle,0,0,FALSE,FALSE
846,P15,C,ambig,C1,elmo,bike1,3766253,3799694,bike2,699862,699900,candle,0,0,FALSE,FALSE
847,P15,C,ambig,C1,peppa,bike1,1466583,1466531,bike2,2066400,2066431,candle,0,0,FALSE,FALSE
848,P15,C,ambig,C1,start,bike1,1399722,1366539,bike2,1866525,1866528,candle,433250,433250,FALSE,FALSE
868,P15,C,ambig,C2,500ms,bird1,0,0,bird2,133329,133329,playground,300053,266741,FALSE,FALSE
869,P15,C,ambig,C2,elmo,bird1,1633245,1299911,bird2,666719,1200006,playground,3133004,3133008,FALSE,FALSE
870,P15,C,ambig,C2,peppa,bird1,433431,433431,bird2,533279,733258,playground,633257,733237,FALSE,FALSE
871,P15,C,ambig,C2,start,bird1,299970,299970,bird2,533277,499945,playground,2932814,2699810,FALSE,FALSE
872,P15,C,ambig,C3,500ms,book1,466711,466711,book2,0,0,apple,0,0,FALSE,FALSE
873,P15,C,ambig,C3,elmo,book1,1233124,1333242,book2,833267,833267,apple,299820,299820,FALSE,FALSE
874,P15,C,ambig,C3,peppa,book1,1399693,1366352,book2,1166569,1233200,apple,0,0,FALSE,FALSE
875,P15,C,ambig,C3,start,book1,399980,399980,book2,299905,633133,apple,733250,733250,FALSE,FALSE
876,P15,C,ambig,C4,500ms,bus1,433188,433188,bus2,0,0,flashlight,0,0,FALSE,FALSE
877,P15,C,ambig,C4,elmo,bus1,5099199,5065862,bus2,0,0,flashlight,233167,233167,FALSE,FALSE
878,P15,C,ambig,C4,peppa,bus1,466516,466516,bus2,2666320,2733136,flashlight,0,0,FALSE,FALSE
879,P15,C,ambig,C4,start,bus1,1633232,1599786,bus2,233320,199815,flashlight,1733257,1833102,FALSE,FALSE
880,P15,C,ambig,C5,500ms,car1,200049,200049,car2,199935,199935,dolphin,0,0,TRUE,FALSE
881,P15,C,ambig,C5,elmo,car1,1433228,1433228,car2,2499839,2666436,dolphin,0,0,TRUE,FALSE
882,P15,C,ambig,C5,peppa,car1,566547,566547,car2,2566361,2533045,dolphin,0,0,TRUE,FALSE
883,P15,C,ambig,C5,start,car1,366639,366639,car2,2866341,2866325,dolphin,633279,666611,TRUE,FALSE
884,P15,C,ambig,C6,500ms,cat1,466544,466544,cat2,0,0,hairbrush,0,0,FALSE,FALSE
885,P15,C,ambig,C6,elmo,cat1,1100028,866346,cat2,466602,433420,hairbrush,0,0,FALSE,FALSE
886,P15,C,ambig,C6,peppa,cat1,266788,266788,cat2,2099702,2466510,hairbrush,433453,466741,FALSE,FALSE
887,P15,C,ambig,C7,500ms,chair1,466461,466461,chair2,0,0,kangaroo,0,0,FALSE,FALSE
888,P15,C,ambig,C7,elmo,chair1,2433036,2366512,chair2,1033112,966506,kangaroo,1266419,1233107,FALSE,FALSE
889,P15,C,ambig,C7,peppa,chair1,1399746,1399824,chair2,2066479,1966640,kangaroo,0,0,FALSE,FALSE
890,P15,C,ambig,C7,start,chair1,0,0,chair2,166694,166694,kangaroo,1966301,1932971,FALSE,FALSE
891,P15,C,ambig,C8,500ms,dog1,0,0,dog2,133277,366514,rainbow,0,0,TRUE,TRUE
892,P15,C,ambig,C8,elmo,dog1,4666293,5966114,dog2,233252,233252,rainbow,0,0,TRUE,TRUE
893,P15,C,ambig,C8,peppa,dog1,0,0,dog2,1833193,3099621,rainbow,0,0,TRUE,TRUE
894,P15,C,ambig,C8,start,dog1,1566439,1933060,dog2,766483,966449,rainbow,633325,466583,TRUE,TRUE
849,P15,C,control,C10,500ms,flower1,0,0,cup2,0,0,cane,366646,399972,FALSE,FALSE
850,P15,C,control,C10,elmo,flower1,1666420,1666516,cup2,0,0,cane,1633191,1333219,FALSE,FALSE
851,P15,C,control,C10,peppa,flower1,166657,200051,cup2,2499609,2466253,cane,199986,399911,FALSE,FALSE
852,P15,C,control,C10,start,flower1,833252,833252,cup2,299854,299854,cane,1033213,633250,FALSE,FALSE
853,P15,C,control,C11,elmo,cup1,1199822,2466379,clock2,0,0,cake,0,0,FALSE,FALSE
854,P15,C,control,C12,500ms,clock1,300014,366670,shoe2,2366516,2133259,dress,166646,133346,TRUE,FALSE
855,P15,C,control,C12,start,clock1,4833070,2966537,shoe2,1266532,0,dress,766566,166730,TRUE,FALSE
856,P15,C,control,C13,500ms,shoe1,466659,466659,spoon2,0,0,paintbrush,0,0,FALSE,FALSE
857,P15,C,control,C13,elmo,shoe1,4766094,4766122,spoon2,0,0,paintbrush,199928,199928,FALSE,FALSE
858,P15,C,control,C13,peppa,shoe1,1099962,1166442,spoon2,2066701,2066701,paintbrush,0,0,FALSE,FALSE
859,P15,C,control,C13,start,shoe1,1932947,1932932,spoon2,766629,766575,paintbrush,1099863,1099863,FALSE,FALSE
860,P15,C,control,C15,500ms,toothbrush1,299977,333307,tree2,0,0,door,0,0,FALSE,FALSE
861,P15,C,control,C15,elmo,toothbrush1,5065939,4999394,tree2,0,0,door,0,0,FALSE,FALSE
862,P15,C,control,C15,peppa,toothbrush1,0,0,tree2,3699693,3666301,door,233224,233224,FALSE,FALSE
863,P15,C,control,C15,start,toothbrush1,1066477,966482,tree2,1066574,1199881,door,1299882,1299987,FALSE,FALSE
864,P15,C,control,C16,500ms,tree1,0,0,fish2,366634,0,pencil,0,0,FALSE,FALSE
865,P15,C,control,C16,elmo,tree1,633199,0,fish2,499939,0,pencil,0,0,FALSE,FALSE
866,P15,C,control,C16,peppa,tree1,266686,0,fish2,99979,0,pencil,0,0,FALSE,FALSE
867,P15,C,control,C16,start,tree1,999916,999916,fish2,900480,900319,pencil,699966,833354,FALSE,FALSE
895,P15,C,control,C9,500ms,fish1,0,0,flower2,0,0,playdoh,466635,466635,FALSE,FALSE
896,P15,C,control,C9,elmo,fish1,1999763,2199851,flower2,799897,866555,playdoh,1766805,1766802,FALSE,FALSE
897,P15,C,control,C9,peppa,fish1,533284,0,flower2,2566411,2099760,playdoh,266537,166554,FALSE,FALSE
898,P15,C,control,C9,start,fish1,866636,866636,flower2,1333172,1366575,playdoh,900060,900125,FALSE,FALSE
899,P16,D,ambig,D1,elmo,bike2,2699684,1266450,bike1,866667,533371,candle,0,0,FALSE,FALSE
900,P16,D,ambig,D1,peppa,bike2,1133171,1099858,bike1,933406,1066857,candle,0,0,FALSE,FALSE
901,P16,D,ambig,D1,start,bike2,700069,133271,bike1,1166801,899878,candle,299973,0,FALSE,FALSE
927,P16,D,ambig,D2,500ms,bird2,233337,233337,bird1,0,0,playground,0,0,FALSE,FALSE
928,P16,D,ambig,D2,elmo,bird2,1933074,133311,bird1,0,0,playground,1066623,666595,FALSE,FALSE
929,P16,D,ambig,D2,peppa,bird2,1233357,1366697,bird1,1533257,1433128,playground,0,0,FALSE,FALSE
930,P16,D,ambig,D2,start,bird2,299975,399959,bird1,133301,0,playground,99971,99971,FALSE,FALSE
931,P16,D,ambig,D3,500ms,book2,266515,266515,book1,0,0,apple,0,0,FALSE,FALSE
932,P16,D,ambig,D3,elmo,book2,999881,1433145,book1,666533,1033170,apple,0,0,FALSE,FALSE
933,P16,D,ambig,D3,peppa,book2,633120,666540,book1,1599757,1633041,apple,0,0,FALSE,FALSE
934,P16,D,ambig,D3,start,book2,0,0,book1,1299541,666645,apple,1133227,366649,FALSE,FALSE
935,P16,D,ambig,D4,500ms,bus2,133310,99910,bus1,0,0,flashlight,0,0,FALSE,FALSE
936,P16,D,ambig,D4,elmo,bus2,1033026,1499512,bus1,799821,699696,flashlight,0,0,FALSE,FALSE
937,P16,D,ambig,D4,peppa,bus2,166674,166674,bus1,2899235,2832655,flashlight,0,0,FALSE,FALSE
938,P16,D,ambig,D4,start,bus2,0,0,bus1,599896,466604,flashlight,133306,199971,FALSE,FALSE
939,P16,D,ambig,D5,elmo,car2,3399469,1266404,car1,0,0,dolphin,0,0,FALSE,FALSE
940,P16,D,ambig,D5,peppa,car2,1033248,999993,car1,1166413,899766,dolphin,166629,166629,FALSE,FALSE
941,P16,D,ambig,D5,start,car2,1766524,1599720,car1,166641,166641,dolphin,233297,266634,FALSE,FALSE
942,P16,D,ambig,D6,500ms,cat2,100055,100055,cat1,0,0,hairbrush,166661,166661,FALSE,FALSE
943,P16,D,ambig,D6,elmo,cat2,1566577,1399806,cat1,366599,799880,hairbrush,0,0,FALSE,FALSE
944,P16,D,ambig,D6,peppa,cat2,466568,466611,cat1,1433374,1166790,hairbrush,0,0,FALSE,FALSE
945,P16,D,ambig,D6,start,cat2,966510,966496,cat1,766566,699934,hairbrush,1099862,1066514,FALSE,FALSE
946,P16,D,ambig,D7,500ms,chair2,366587,366587,chair1,0,0,kangaroo,0,0,FALSE,FALSE
947,P16,D,ambig,D7,elmo,chair2,233298,233298,chair1,0,0,kangaroo,0,0,FALSE,FALSE
948,P16,D,ambig,D7,peppa,chair2,233302,0,chair1,1033101,166676,kangaroo,0,0,FALSE,FALSE
949,P16,D,ambig,D7,start,chair2,299967,0,chair1,299983,0,kangaroo,133372,133420,FALSE,FALSE
950,P16,D,ambig,D8,elmo,dog2,2066404,1566475,dog1,1333071,1866366,rainbow,0,0,TRUE,TRUE
951,P16,D,ambig,D8,peppa,dog2,0,0,dog1,99995,0,rainbow,0,0,TRUE,TRUE
952,P16,D,ambig,D8,start,dog2,433326,266632,dog1,1433461,400059,rainbow,0,0,TRUE,TRUE
902,P16,D,control,D10,500ms,flower2,0,0,cup1,133291,100014,cane,0,0,FALSE,FALSE
903,P16,D,control,D10,elmo,flower2,300078,99980,cup1,0,0,cane,366626,299923,FALSE,FALSE
904,P16,D,control,D10,peppa,flower2,600095,266631,cup1,1533127,266678,cane,0,0,FALSE,FALSE
905,P16,D,control,D10,start,flower2,999875,0,cup1,166685,100067,cane,100080,0,FALSE,FALSE
906,P16,D,control,D11,500ms,cup2,0,0,clock1,100132,100132,cake,199838,199838,FALSE,FALSE
907,P16,D,control,D11,elmo,cup2,1700086,1766763,clock1,499884,499884,cake,933257,866663,FALSE,FALSE
908,P16,D,control,D11,peppa,cup2,0,0,clock1,2999373,2999465,cake,0,0,FALSE,FALSE
909,P16,D,control,D11,start,cup2,499821,699811,clock1,599991,666656,cake,2100202,1600036,FALSE,FALSE
910,P16,D,control,D12,500ms,clock2,0,0,shoe1,199998,166717,dress,0,0,FALSE,FALSE
911,P16,D,control,D12,elmo,clock2,1799664,1732869,shoe1,333350,166659,dress,566646,566646,FALSE,FALSE
912,P16,D,control,D12,peppa,clock2,166632,233292,shoe1,2066379,1866472,dress,166646,166646,FALSE,FALSE
913,P16,D,control,D12,start,clock2,866723,600013,shoe1,999870,899943,dress,333344,299995,FALSE,FALSE
914,P16,D,control,D13,500ms,shoe2,0,0,spoon1,333339,233428,paintbrush,0,0,FALSE,FALSE
915,P16,D,control,D13,elmo,shoe2,2133242,1432923,spoon1,0,0,paintbrush,164632,131334,FALSE,FALSE
916,P16,D,control,D13,peppa,shoe2,0,0,spoon1,2799854,2866614,paintbrush,233563,233563,FALSE,FALSE
917,P16,D,control,D13,start,shoe2,533475,533551,spoon1,399863,0,paintbrush,834167,834167,FALSE,FALSE
918,P16,D,control,D14,500ms,spoon2,0,0,toothbrush1,0,0,comb,0,0,FALSE,FALSE
919,P16,D,control,D14,elmo,spoon2,1466578,1133238,toothbrush1,166606,199961,comb,299993,299993,FALSE,FALSE
920,P16,D,control,D14,peppa,spoon2,1167135,1100495,toothbrush1,1099887,933257,comb,166646,166646,FALSE,FALSE
921,P16,D,control,D14,start,spoon2,799905,299914,toothbrush1,0,0,comb,0,0,FALSE,FALSE
922,P16,D,control,D15,elmo,toothbrush2,2066815,899843,tree1,266639,0,door,166656,133282,FALSE,FALSE
923,P16,D,control,D15,peppa,toothbrush2,201514,0,tree1,2533218,133370,door,0,0,FALSE,FALSE
924,P16,D,control,D15,start,toothbrush2,699894,699894,tree1,299845,299845,door,699987,699987,FALSE,FALSE
925,P16,D,control,D16,peppa,tree2,0,0,fish1,1366504,1099918,pencil,0,0,FALSE,FALSE
926,P16,D,control,D16,start,tree2,666645,666645,fish1,1199851,966573,pencil,433285,666710,FALSE,FALSE
953,P16,D,control,D9,500ms,fish2,0,0,flower1,133314,0,playdoh,0,0,FALSE,FALSE
954,P16,D,control,D9,elmo,fish2,833236,0,flower1,366599,233306,playdoh,333169,133393,FALSE,FALSE
955,P16,D,control,D9,peppa,fish2,0,0,flower1,899973,0,playdoh,199982,0,FALSE,FALSE
956,P16,D,control,D9,start,fish2,831033,0,flower1,366636,133324,playdoh,1299835,333292,FALSE,FALSE
957,P17,A,ambig,A1,500ms,fish1,0,0,fish2,433302,433302,playdoh,0,0,FALSE,FALSE
958,P17,A,ambig,A1,elmo,fish1,1833157,2233364,fish2,899943,899966,playdoh,99998,99998,FALSE,FALSE
959,P17,A,ambig,A1,peppa,fish1,1333164,1133270,fish2,1433312,1666550,playdoh,0,0,FALSE,FALSE
960,P17,A,ambig,A1,start,fish1,0,233159,fish2,0,233312,playdoh,1766688,3499771,FALSE,FALSE
983,P17,A,ambig,A2,500ms,flower1,466090,466090,flower2,0,0,cane,0,0,FALSE,FALSE
984,P17,A,ambig,A2,elmo,flower1,266637,233305,flower2,833192,666490,cane,0,0,FALSE,FALSE
985,P17,A,ambig,A2,peppa,flower1,2765961,2666232,flower2,500060,500060,cane,0,0,FALSE,FALSE
986,P17,A,ambig,A2,start,flower1,366559,0,flower2,0,0,cane,99808,0,FALSE,FALSE
987,P17,A,ambig,A3,elmo,clock1,1199875,1233218,clock2,966360,899608,cake,0,0,FALSE,FALSE
988,P17,A,ambig,A3,peppa,clock1,199975,233323,clock2,166697,100070,cake,0,0,FALSE,FALSE
989,P17,A,ambig,A3,start,clock1,0,366626,clock2,0,0,cake,0,433296,FALSE,FALSE
990,P17,A,ambig,A4,elmo,cup1,1233208,1133277,cup2,0,0,dress,199622,199622,TRUE,FALSE
991,P17,A,ambig,A4,peppa,cup1,166655,166655,cup2,2633168,3133076,dress,766511,799896,TRUE,FALSE
992,P17,A,ambig,A4,start,cup1,0,0,cup2,366537,366537,dress,3233036,3266374,TRUE,FALSE
993,P17,A,ambig,A5,elmo,shoe1,2299731,2399765,shoe2,600029,666699,paintbrush,0,0,FALSE,FALSE
994,P17,A,ambig,A5,start,shoe1,3099562,3099548,shoe2,199932,166652,paintbrush,333283,333283,FALSE,FALSE
995,P17,A,ambig,A6,500ms,spoon1,300000,300000,spoon2,99948,99948,comb,0,0,FALSE,FALSE
996,P17,A,ambig,A6,elmo,spoon1,833254,1033241,spoon2,533481,466667,comb,0,0,FALSE,FALSE
997,P17,A,ambig,A7,elmo,toothbrush1,599936,899885,toothbrush2,199850,199850,door,0,0,FALSE,FALSE
998,P17,A,ambig,A7,peppa,toothbrush1,233340,333313,toothbrush2,333295,766600,door,0,0,FALSE,FALSE
999,P17,A,ambig,A7,start,toothbrush1,1099853,1299798,toothbrush2,0,599880,door,1100050,1199799,FALSE,FALSE
1000,P17,A,ambig,A8,elmo,tree1,299975,299975,tree2,200012,200012,pencil,0,0,FALSE,FALSE
1001,P17,A,ambig,A8,peppa,tree1,100004,200011,tree2,533470,266624,pencil,0,0,FALSE,FALSE
1002,P17,A,ambig,A8,start,tree1,0,0,tree2,0,0,pencil,633000,666469,FALSE,FALSE
961,P17,A,control,A10,500ms,book1,99902,297469,bus2,0,0,apple,0,0,FALSE,
962,P17,A,control,A10,elmo,book1,0,299934,bus2,0,0,apple,0,166557,FALSE,
963,P17,A,control,A10,peppa,book1,0,0,bus2,4032836,4099700,apple,0,0,FALSE,
964,P17,A,control,A10,start,book1,233299,433169,bus2,966556,2266418,apple,433308,833209,FALSE,
965,P17,A,control,A11,500ms,book2,0,0,bird1,266577,299958,playground,0,0,FALSE,FALSE
966,P17,A,control,A11,peppa,book2,366576,366576,bird1,833195,1333251,playground,366603,299927,FALSE,FALSE
967,P17,A,control,A12,elmo,bus1,166651,0,car2,0,0,flashlight,0,0,FALSE,FALSE
968,P17,A,control,A13,500ms,car1,0,0,cat2,433202,433202,dolphin,0,0,FALSE,FALSE
969,P17,A,control,A13,elmo,car1,2433075,2866384,cat2,266596,266645,dolphin,0,0,FALSE,FALSE
970,P17,A,control,A13,peppa,car1,0,0,cat2,2733190,2799849,dolphin,233279,266589,FALSE,FALSE
971,P17,A,control,A13,start,car1,1499941,1466586,cat2,1166668,1033348,dolphin,233298,233298,FALSE,FALSE
972,P17,A,control,A14,500ms,cat1,366527,366527,chair2,0,0,hairbrush,0,0,FALSE,FALSE
973,P17,A,control,A14,elmo,cat1,2733045,3332881,chair2,0,0,hairbrush,499859,499859,FALSE,FALSE
974,P17,A,control,A14,peppa,cat1,333300,833158,chair2,3132925,3499750,hairbrush,0,0,FALSE,FALSE
975,P17,A,control,A14,start,cat1,699795,600166,chair2,666490,666490,hairbrush,299965,299965,FALSE,FALSE
976,P17,A,control,A15,500ms,chair1,266987,266987,dog2,0,0,kangaroo,0,0,FALSE,FALSE
977,P17,A,control,A15,elmo,chair1,2033094,2133132,dog2,0,0,kangaroo,0,199829,FALSE,FALSE
978,P17,A,control,A15,peppa,chair1,166574,166574,dog2,2099922,2133271,kangaroo,833249,799925,FALSE,FALSE
979,P17,A,control,A15,start,chair1,1033199,1033199,dog2,966567,966574,kangaroo,1633266,1599972,FALSE,FALSE
980,P17,A,control,A16,500ms,dog1,199871,199871,bike2,133308,133308,rainbow,0,0,FALSE,FALSE
981,P17,A,control,A16,elmo,dog1,2199520,1766085,bike2,0,0,rainbow,0,0,FALSE,FALSE
982,P17,A,control,A16,peppa,dog1,0,0,bike2,2199719,1033183,rainbow,0,0,FALSE,FALSE
1003,P17,A,control,A9,500ms,bike1,0,299941,bird2,699822,1566530,candle,0,0,FALSE,FALSE
1004,P17,A,control,A9,start,bike1,2499741,2233048,bird2,166658,133385,candle,166648,133287,FALSE,FALSE
