RECORDING_SESSION_LABEL	EYE_USED	IA_AVERAGE_FIX_PUPIL_SIZE	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_FIXATION_%	IA_FIXATION_COUNT	IA_LABEL	IA_ID	IA_GROUP	IA_RUN_COUNT	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	trialnum	TargetLoc	targname	IP_LABEL	IP_END_TIME	IP_START_TIME	type	cond
KidSubjExpt2-80	RIGHT	245	290	0.4949	0.5	1	Pre_Targ 	1	.	1	586	2	Same_Control_chair1.jpg	"(753, 90)"	chair1.jpg	Reward	789920	788755	Same	Control
KidSubjExpt2-80	RIGHT	229	296	0.5051	0.5	1	Pre_D1 	2	.	1	586	2	Same_Control_chair1.jpg	"(753, 90)"	chair1.jpg	Reward	789920	788755	Same	Control
KidSubjExpt2-80	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	586	2	Same_Control_chair1.jpg	"(753, 90)"	chair1.jpg	Reward	789920	788755	Same	Control
KidSubjExpt2-80	RIGHT	262	186	1	1	1	Pre_Targ 	1	.	1	186	1	Same_Ambig_flower1.jpg	"(753, 90)"	flower1.jpg	Reward	799504	798338	Same	Ambig
KidSubjExpt2-80	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	186	1	Same_Ambig_flower1.jpg	"(753, 90)"	flower1.jpg	Reward	799504	798338	Same	Ambig
KidSubjExpt2-80	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	186	1	Same_Ambig_flower1.jpg	"(753, 90)"	flower1.jpg	Reward	799504	798338	Same	Ambig
KidSubjExpt2-80	RIGHT	303	518	0.4481	0.5	2	Pre_Targ 	1	.	1	1156	4	Same_Ambig_shoe1.jpg	"(147, 90)"	shoe1.jpg	Reward	809182	808016	Same	Ambig
KidSubjExpt2-80	RIGHT	264.5	638	0.5519	0.5	2	Pre_D1 	2	.	1	1156	4	Same_Ambig_shoe1.jpg	"(147, 90)"	shoe1.jpg	Reward	809182	808016	Same	Ambig
KidSubjExpt2-80	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1156	4	Same_Ambig_shoe1.jpg	"(147, 90)"	shoe1.jpg	Reward	809182	808016	Same	Ambig
KidSubjExpt2-80	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Control_book1.jpg	"(477, 554)"	book1.jpg	Reward	819125	817959	Same	Control
KidSubjExpt2-80	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Control_book1.jpg	"(477, 554)"	book1.jpg	Reward	819125	817959	Same	Control
KidSubjExpt2-80	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Control_book1.jpg	"(477, 554)"	book1.jpg	Reward	819125	817959	Same	Control
KidSubjExpt2-80	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Control_cat1.jpg	"(477, 554)"	cat1.jpg	Reward	829962	828796	Same	Control
KidSubjExpt2-80	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Control_cat1.jpg	"(477, 554)"	cat1.jpg	Reward	829962	828796	Same	Control
KidSubjExpt2-80	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Control_cat1.jpg	"(477, 554)"	cat1.jpg	Reward	829962	828796	Same	Control
KidSubjExpt2-80	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Ambig_tree1.jpg	"(477, 554)"	tree1.jpg	Reward	839932	838767	Same	Ambig
KidSubjExpt2-80	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Ambig_tree1.jpg	"(477, 554)"	tree1.jpg	Reward	839932	838767	Same	Ambig
KidSubjExpt2-80	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Ambig_tree1.jpg	"(477, 554)"	tree1.jpg	Reward	839932	838767	Same	Ambig
KidSubjExpt2-80	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Ambig_leaf1.jpg	"(753, 90)"	leaf1.jpg	Reward	852035	850870	Same	Ambig
KidSubjExpt2-80	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Ambig_leaf1.jpg	"(753, 90)"	leaf1.jpg	Reward	852035	850870	Same	Ambig
KidSubjExpt2-80	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Ambig_leaf1.jpg	"(753, 90)"	leaf1.jpg	Reward	852035	850870	Same	Ambig
KidSubjExpt2-69	RIGHT	576.5	788	0.6156	0.6667	2	Pre_Targ 	1	.	1	1280	3	Same_Control_bird1.jpg	"(753, 90)"	bird1.jpg	Reward	613576	612410	Same	Control
KidSubjExpt2-69	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1280	3	Same_Control_bird1.jpg	"(753, 90)"	bird1.jpg	Reward	613576	612410	Same	Control
KidSubjExpt2-69	RIGHT	553	492	0.3844	0.3333	1	Pre_D2 	3	.	1	1280	3	Same_Control_bird1.jpg	"(753, 90)"	bird1.jpg	Reward	613576	612410	Same	Control
KidSubjExpt2-69	RIGHT	439	502	0.4506	0.25	1	Pre_Targ 	1	.	1	1114	4	Same_Ambig_flower1.jpg	"(477, 554)"	flower1.jpg	Reward	626292	625127	Same	Ambig
KidSubjExpt2-69	RIGHT	408	222	0.1993	0.25	1	Pre_D1 	2	.	1	1114	4	Same_Ambig_flower1.jpg	"(477, 554)"	flower1.jpg	Reward	626292	625127	Same	Ambig
KidSubjExpt2-69	RIGHT	446.5	390	0.3501	0.5	2	Pre_D2 	3	.	1	1114	4	Same_Ambig_flower1.jpg	"(477, 554)"	flower1.jpg	Reward	626292	625127	Same	Ambig
KidSubjExpt2-69	RIGHT	574.5	682	0.6004	0.4	2	Pre_Targ 	1	.	1	1136	5	Same_Ambig_penguin1.jpg	"(147, 90)"	penguin1.jpg	Reward	639448	638283	Same	Ambig
KidSubjExpt2-69	RIGHT	604.67	454	0.3996	0.6	3	Pre_D1 	2	.	1	1136	5	Same_Ambig_penguin1.jpg	"(147, 90)"	penguin1.jpg	Reward	639448	638283	Same	Ambig
KidSubjExpt2-69	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1136	5	Same_Ambig_penguin1.jpg	"(147, 90)"	penguin1.jpg	Reward	639448	638283	Same	Ambig
KidSubjExpt2-69	RIGHT	468.5	440	0.4481	0.5	2	Pre_Targ 	1	.	1	982	4	Same_Control_car1.jpg	"(477, 554)"	car1.jpg	Reward	649659	648493	Same	Control
KidSubjExpt2-69	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	982	4	Same_Control_car1.jpg	"(477, 554)"	car1.jpg	Reward	649659	648493	Same	Control
KidSubjExpt2-69	RIGHT	395	542	0.5519	0.5	2	Pre_D2 	3	.	2	982	4	Same_Control_car1.jpg	"(477, 554)"	car1.jpg	Reward	649659	648493	Same	Control
KidSubjExpt2-69	RIGHT	449	1184	1	1	2	Pre_Targ 	1	.	1	1184	2	Same_Control_bike1.jpg	"(753, 90)"	bike1.jpg	Reward	659842	658676	Same	Control
KidSubjExpt2-69	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1184	2	Same_Control_bike1.jpg	"(753, 90)"	bike1.jpg	Reward	659842	658676	Same	Control
KidSubjExpt2-69	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1184	2	Same_Control_bike1.jpg	"(753, 90)"	bike1.jpg	Reward	659842	658676	Same	Control
KidSubjExpt2-69	RIGHT	491.67	1302	0.8611	0.75	3	Pre_Targ 	1	.	2	1512	4	Same_Ambig_toothbrush1.jpg	"(753, 90)"	toothbrush1.jpg	Reward	672745	671580	Same	Ambig
KidSubjExpt2-69	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1512	4	Same_Ambig_toothbrush1.jpg	"(753, 90)"	toothbrush1.jpg	Reward	672745	671580	Same	Ambig
KidSubjExpt2-69	RIGHT	577	210	0.1389	0.25	1	Pre_D2 	3	.	1	1512	4	Same_Ambig_toothbrush1.jpg	"(753, 90)"	toothbrush1.jpg	Reward	672745	671580	Same	Ambig
KidSubjExpt2-69	RIGHT	407	132	0.1234	0.2	1	Pre_Targ 	1	.	1	1070	5	Same_Control_book1.jpg	"(147, 90)"	book1.jpg	Reward	682369	681203	Same	Control
KidSubjExpt2-69	RIGHT	394	54	0.0505	0.2	1	Pre_D1 	2	.	1	1070	5	Same_Control_book1.jpg	"(147, 90)"	book1.jpg	Reward	682369	681203	Same	Control
KidSubjExpt2-69	RIGHT	382.33	884	0.8262	0.6	3	Pre_D2 	3	.	2	1070	5	Same_Control_book1.jpg	"(147, 90)"	book1.jpg	Reward	682369	681203	Same	Control
KidSubjExpt2-69	RIGHT	426	754	0.6579	0.5	2	Pre_Targ 	1	.	1	1146	4	Same_Ambig_fish1.jpg	"(753, 90)"	fish1.jpg	Reward	695138	693973	Same	Ambig
KidSubjExpt2-69	RIGHT	451.5	392	0.3421	0.5	2	Pre_D1 	2	.	1	1146	4	Same_Ambig_fish1.jpg	"(753, 90)"	fish1.jpg	Reward	695138	693973	Same	Ambig
KidSubjExpt2-69	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1146	4	Same_Ambig_fish1.jpg	"(753, 90)"	fish1.jpg	Reward	695138	693973	Same	Ambig
KidSubjExpt2-69	RIGHT	416.67	718	0.6957	0.6	3	Pre_Targ 	1	.	2	1032	5	Same_Control_chair1.jpg	"(147, 90)"	chair1.jpg	Reward	704856	703690	Same	Control
KidSubjExpt2-69	RIGHT	396.5	314	0.3043	0.4	2	Pre_D1 	2	.	1	1032	5	Same_Control_chair1.jpg	"(147, 90)"	chair1.jpg	Reward	704856	703690	Same	Control
KidSubjExpt2-69	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1032	5	Same_Control_chair1.jpg	"(147, 90)"	chair1.jpg	Reward	704856	703690	Same	Control
KidSubjExpt2-69	RIGHT	413	616	0.6039	0.5	2	Pre_Targ 	1	.	2	1020	4	Same_Ambig_shoe1.jpg	"(147, 90)"	shoe1.jpg	Reward	715280	714113	Same	Ambig
KidSubjExpt2-69	RIGHT	432.5	404	0.3961	0.5	2	Pre_D1 	2	.	1	1020	4	Same_Ambig_shoe1.jpg	"(147, 90)"	shoe1.jpg	Reward	715280	714113	Same	Ambig
KidSubjExpt2-69	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1020	4	Same_Ambig_shoe1.jpg	"(147, 90)"	shoe1.jpg	Reward	715280	714113	Same	Ambig
KidSubjExpt2-69	RIGHT	464.75	916	0.7633	0.8	4	Pre_Targ 	1	.	2	1200	5	Same_Ambig_spoon1.jpg	"(477, 554)"	spoon1.jpg	Reward	727290	726123	Same	Ambig
KidSubjExpt2-69	RIGHT	431	284	0.2367	0.2	1	Pre_D1 	2	.	1	1200	5	Same_Ambig_spoon1.jpg	"(477, 554)"	spoon1.jpg	Reward	727290	726123	Same	Ambig
KidSubjExpt2-69	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1200	5	Same_Ambig_spoon1.jpg	"(477, 554)"	spoon1.jpg	Reward	727290	726123	Same	Ambig
KidSubjExpt2-69	RIGHT	373	494	0.3878	0.5	2	Pre_Targ 	1	.	1	1274	4	Same_Control_dog1.jpg	"(477, 554)"	dog1.jpg	Reward	737353	736188	Same	Control
KidSubjExpt2-69	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1274	4	Same_Control_dog1.jpg	"(477, 554)"	dog1.jpg	Reward	737353	736188	Same	Control
KidSubjExpt2-69	RIGHT	368	780	0.6122	0.5	2	Pre_D2 	3	.	2	1274	4	Same_Control_dog1.jpg	"(477, 554)"	dog1.jpg	Reward	737353	736188	Same	Control
KidSubjExpt2-69	RIGHT	446	1160	1	1	3	Pre_Targ 	1	.	1	1160	3	Same_Control_cat1.jpg	"(477, 554)"	cat1.jpg	Reward	747630	746464	Same	Control
KidSubjExpt2-69	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1160	3	Same_Control_cat1.jpg	"(477, 554)"	cat1.jpg	Reward	747630	746464	Same	Control
KidSubjExpt2-69	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1160	3	Same_Control_cat1.jpg	"(477, 554)"	cat1.jpg	Reward	747630	746464	Same	Control
KidSubjExpt2-69	RIGHT	441	726	0.5864	0.5	2	Pre_Targ 	1	.	1	1238	4	Same_Ambig_leaf1.jpg	"(753, 90)"	leaf1.jpg	Reward	760013	758847	Same	Ambig
KidSubjExpt2-69	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1238	4	Same_Ambig_leaf1.jpg	"(753, 90)"	leaf1.jpg	Reward	760013	758847	Same	Ambig
KidSubjExpt2-69	RIGHT	472	512	0.4136	0.5	2	Pre_D2 	3	.	1	1238	4	Same_Ambig_leaf1.jpg	"(753, 90)"	leaf1.jpg	Reward	760013	758847	Same	Ambig
KidSubjExpt2-69	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	1178	5	Same_Control_bus1.jpg	"(753, 90)"	bus1.jpg	Reward	769424	768258	Same	Control
KidSubjExpt2-69	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1178	5	Same_Control_bus1.jpg	"(753, 90)"	bus1.jpg	Reward	769424	768258	Same	Control
KidSubjExpt2-69	RIGHT	414.2	1178	1	1	5	Pre_D2 	3	.	1	1178	5	Same_Control_bus1.jpg	"(753, 90)"	bus1.jpg	Reward	769424	768258	Same	Control
KidSubjExpt2-69	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Ambig_tree1.jpg	"(753, 90)"	tree1.jpg	Reward	780941	779774	Same	Ambig
KidSubjExpt2-69	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Ambig_tree1.jpg	"(753, 90)"	tree1.jpg	Reward	780941	779774	Same	Ambig
KidSubjExpt2-69	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Ambig_tree1.jpg	"(753, 90)"	tree1.jpg	Reward	780941	779774	Same	Ambig
KidSubjExpt2-19	RIGHT	435.67	1822	0.9249	0.75	3	Pre_Targ 	1	.	1	1970	4	Same_Control_chair1.jpg	"(477, 554)"	chair1.jpg	Reward	1423141	1421976	Same	Control
KidSubjExpt2-19	RIGHT	376	148	0.0751	0.25	1	Pre_D1 	2	.	1	1970	4	Same_Control_chair1.jpg	"(477, 554)"	chair1.jpg	Reward	1423141	1421976	Same	Control
KidSubjExpt2-19	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1970	4	Same_Control_chair1.jpg	"(477, 554)"	chair1.jpg	Reward	1423141	1421976	Same	Control
KidSubjExpt2-19	RIGHT	423.5	1360	0.7211	0.5	2	Pre_Targ 	1	.	1	1886	4	Same_Control_bird1.jpg	"(753, 90)"	bird1.jpg	Reward	1433378	1432212	Same	Control
KidSubjExpt2-19	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1886	4	Same_Control_bird1.jpg	"(753, 90)"	bird1.jpg	Reward	1433378	1432212	Same	Control
KidSubjExpt2-19	RIGHT	488.5	526	0.2789	0.5	2	Pre_D2 	3	.	1	1886	4	Same_Control_bird1.jpg	"(753, 90)"	bird1.jpg	Reward	1433378	1432212	Same	Control
KidSubjExpt2-19	RIGHT	434	180	0.1135	0.5	1	Pre_Targ 	1	.	1	1586	2	Same_Ambig_penguin1.jpg	"(147, 90)"	penguin1.jpg	Reward	1443669	1442503	Same	Ambig
KidSubjExpt2-19	RIGHT	397	1406	0.8865	0.5	1	Pre_D1 	2	.	1	1586	2	Same_Ambig_penguin1.jpg	"(147, 90)"	penguin1.jpg	Reward	1443669	1442503	Same	Ambig
KidSubjExpt2-19	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1586	2	Same_Ambig_penguin1.jpg	"(147, 90)"	penguin1.jpg	Reward	1443669	1442503	Same	Ambig
KidSubjExpt2-19	RIGHT	379	1268	1	1	2	Pre_Targ 	1	.	1	1268	2	Same_Ambig_spoon1.jpg	"(477, 554)"	spoon1.jpg	Reward	1453519	1452354	Same	Ambig
KidSubjExpt2-19	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1268	2	Same_Ambig_spoon1.jpg	"(477, 554)"	spoon1.jpg	Reward	1453519	1452354	Same	Ambig
KidSubjExpt2-19	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1268	2	Same_Ambig_spoon1.jpg	"(477, 554)"	spoon1.jpg	Reward	1453519	1452354	Same	Ambig
KidSubjExpt2-19	RIGHT	407.5	1434	1	1	2	Pre_Targ 	1	.	1	1434	2	Same_Control_cat1.jpg	"(753, 90)"	cat1.jpg	Reward	1465089	1463923	Same	Control
KidSubjExpt2-19	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1434	2	Same_Control_cat1.jpg	"(753, 90)"	cat1.jpg	Reward	1465089	1463923	Same	Control
KidSubjExpt2-19	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1434	2	Same_Control_cat1.jpg	"(753, 90)"	cat1.jpg	Reward	1465089	1463923	Same	Control
KidSubjExpt2-19	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Ambig_fish1.jpg	"(477, 554)"	fish1.jpg	Reward	1476619	1475453	Same	Ambig
KidSubjExpt2-19	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Ambig_fish1.jpg	"(477, 554)"	fish1.jpg	Reward	1476619	1475453	Same	Ambig
KidSubjExpt2-19	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Ambig_fish1.jpg	"(477, 554)"	fish1.jpg	Reward	1476619	1475453	Same	Ambig
KidSubjExpt2-19	RIGHT	389	638	0.5548	0.5	2	Pre_Targ 	1	.	1	1150	4	Same_Ambig_toothbrush1.jpg	"(477, 554)"	toothbrush1.jpg	Reward	1492001	1490836	Same	Ambig
KidSubjExpt2-19	RIGHT	321	238	0.207	0.25	1	Pre_D1 	2	.	1	1150	4	Same_Ambig_toothbrush1.jpg	"(477, 554)"	toothbrush1.jpg	Reward	1492001	1490836	Same	Ambig
KidSubjExpt2-19	RIGHT	374	274	0.2383	0.25	1	Pre_D2 	3	.	1	1150	4	Same_Ambig_toothbrush1.jpg	"(477, 554)"	toothbrush1.jpg	Reward	1492001	1490836	Same	Ambig
KidSubjExpt2-19	RIGHT	392	1772	1	1	3	Pre_Targ 	1	.	1	1772	3	Same_Control_book1.jpg	"(753, 90)"	book1.jpg	Reward	1502358	1501192	Same	Control
KidSubjExpt2-19	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1772	3	Same_Control_book1.jpg	"(753, 90)"	book1.jpg	Reward	1502358	1501192	Same	Control
KidSubjExpt2-19	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1772	3	Same_Control_book1.jpg	"(753, 90)"	book1.jpg	Reward	1502358	1501192	Same	Control
KidSubjExpt2-19	RIGHT	367	918	0.5343	0.6667	2	Pre_Targ 	1	.	1	1718	3	Same_Ambig_shoe1.jpg	"(147, 90)"	shoe1.jpg	Reward	1512648	1511483	Same	Ambig
KidSubjExpt2-19	RIGHT	376	800	0.4657	0.3333	1	Pre_D1 	2	.	1	1718	3	Same_Ambig_shoe1.jpg	"(147, 90)"	shoe1.jpg	Reward	1512648	1511483	Same	Ambig
KidSubjExpt2-19	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1718	3	Same_Ambig_shoe1.jpg	"(147, 90)"	shoe1.jpg	Reward	1512648	1511483	Same	Ambig
KidSubjExpt2-19	RIGHT	322	1074	0.6123	0.5	2	Pre_Targ 	1	.	1	1754	4	Same_Control_bike1.jpg	"(477, 554)"	bike1.jpg	Reward	1522846	1521680	Same	Control
KidSubjExpt2-19	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1754	4	Same_Control_bike1.jpg	"(477, 554)"	bike1.jpg	Reward	1522846	1521680	Same	Control
KidSubjExpt2-19	RIGHT	321	680	0.3877	0.5	2	Pre_D2 	3	.	1	1754	4	Same_Control_bike1.jpg	"(477, 554)"	bike1.jpg	Reward	1522846	1521680	Same	Control
KidSubjExpt2-19	RIGHT	311.5	1066	0.7041	0.5	2	Pre_Targ 	1	.	2	1514	4	Same_Ambig_leaf1.jpg	"(753, 90)"	leaf1.jpg	Reward	1534789	1533623	Same	Ambig
KidSubjExpt2-19	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1514	4	Same_Ambig_leaf1.jpg	"(753, 90)"	leaf1.jpg	Reward	1534789	1533623	Same	Ambig
KidSubjExpt2-19	RIGHT	397.5	448	0.2959	0.5	2	Pre_D2 	3	.	1	1514	4	Same_Ambig_leaf1.jpg	"(753, 90)"	leaf1.jpg	Reward	1534789	1533623	Same	Ambig
KidSubjExpt2-19	RIGHT	396	780	0.5402	0.2	1	Pre_Targ 	1	.	1	1444	5	Same_Control_bus1.jpg	"(753, 90)"	bus1.jpg	Reward	1545573	1544406	Same	Control
KidSubjExpt2-19	RIGHT	350.25	664	0.4598	0.8	4	Pre_D1 	2	.	1	1444	5	Same_Control_bus1.jpg	"(753, 90)"	bus1.jpg	Reward	1545573	1544406	Same	Control
KidSubjExpt2-19	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1444	5	Same_Control_bus1.jpg	"(753, 90)"	bus1.jpg	Reward	1545573	1544406	Same	Control
KidSubjExpt2-19	RIGHT	289	534	0.5009	0.5	2	Pre_Targ 	1	.	1	1066	4	Same_Control_dog1.jpg	"(147, 90)"	dog1.jpg	Reward	1555610	1554444	Same	Control
KidSubjExpt2-19	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1066	4	Same_Control_dog1.jpg	"(147, 90)"	dog1.jpg	Reward	1555610	1554444	Same	Control
KidSubjExpt2-19	RIGHT	323	532	0.4991	0.5	2	Pre_D2 	3	.	1	1066	4	Same_Control_dog1.jpg	"(147, 90)"	dog1.jpg	Reward	1555610	1554444	Same	Control
KidSubjExpt2-19	RIGHT	396	512	0.4444	0.25	1	Pre_Targ 	1	.	1	1152	4	Same_Ambig_flower1.jpg	"(753, 90)"	flower1.jpg	Reward	1577750	1576584	Same	Ambig
KidSubjExpt2-19	RIGHT	429.33	640	0.5556	0.75	3	Pre_D1 	2	.	1	1152	4	Same_Ambig_flower1.jpg	"(753, 90)"	flower1.jpg	Reward	1577750	1576584	Same	Ambig
KidSubjExpt2-19	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1152	4	Same_Ambig_flower1.jpg	"(753, 90)"	flower1.jpg	Reward	1577750	1576584	Same	Ambig
KidSubjExpt2-19	RIGHT	341	460	0.2602	0.5	2	Pre_Targ 	1	.	1	1768	4	Same_Control_car1.jpg	"(147, 90)"	car1.jpg	Reward	1588160	1586994	Same	Control
KidSubjExpt2-19	RIGHT	293	1132	0.6403	0.25	1	Pre_D1 	2	.	1	1768	4	Same_Control_car1.jpg	"(147, 90)"	car1.jpg	Reward	1588160	1586994	Same	Control
KidSubjExpt2-19	RIGHT	310	176	0.0995	0.25	1	Pre_D2 	3	.	1	1768	4	Same_Control_car1.jpg	"(147, 90)"	car1.jpg	Reward	1588160	1586994	Same	Control
KidSubjExpt2-19	RIGHT	393.5	1078	0.7581	0.6667	2	Pre_Targ 	1	.	1	1422	3	Same_Ambig_tree1.jpg	"(753, 90)"	tree1.jpg	Reward	1609567	1608401	Same	Ambig
KidSubjExpt2-19	RIGHT	384	344	0.2419	0.3333	1	Pre_D1 	2	.	1	1422	3	Same_Ambig_tree1.jpg	"(753, 90)"	tree1.jpg	Reward	1609567	1608401	Same	Ambig
KidSubjExpt2-19	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1422	3	Same_Ambig_tree1.jpg	"(753, 90)"	tree1.jpg	Reward	1609567	1608401	Same	Ambig
KidSubjExpt2-47	RIGHT	.	0	0	0	0	Pre_Targ 	1	.	0	210	1	Same_Control_chair1.jpg	"(753, 90)"	chair1.jpg	Reward	1471936	1470771	Same	Control
KidSubjExpt2-47	RIGHT	214	210	1	1	1	Pre_D1 	2	.	1	210	1	Same_Control_chair1.jpg	"(753, 90)"	chair1.jpg	Reward	1471936	1470771	Same	Control
KidSubjExpt2-47	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	210	1	Same_Control_chair1.jpg	"(753, 90)"	chair1.jpg	Reward	1471936	1470771	Same	Control
KidSubjExpt2-47	RIGHT	357.5	754	0.6892	0.6667	2	Pre_Targ 	1	.	1	1094	3	Same_Ambig_spoon1.jpg	"(147, 90)"	spoon1.jpg	Reward	1487412	1486246	Same	Ambig
KidSubjExpt2-47	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1094	3	Same_Ambig_spoon1.jpg	"(147, 90)"	spoon1.jpg	Reward	1487412	1486246	Same	Ambig
KidSubjExpt2-47	RIGHT	371	340	0.3108	0.3333	1	Pre_D2 	3	.	1	1094	3	Same_Ambig_spoon1.jpg	"(147, 90)"	spoon1.jpg	Reward	1487412	1486246	Same	Ambig
KidSubjExpt2-47	RIGHT	293	814	0.6262	0.75	3	Pre_Targ 	1	.	1	1300	4	Same_Ambig_fish1.jpg	"(147, 90)"	fish1.jpg	Reward	1499316	1498149	Same	Ambig
KidSubjExpt2-47	RIGHT	384	486	0.3738	0.25	1	Pre_D1 	2	.	1	1300	4	Same_Ambig_fish1.jpg	"(147, 90)"	fish1.jpg	Reward	1499316	1498149	Same	Ambig
KidSubjExpt2-47	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1300	4	Same_Ambig_fish1.jpg	"(147, 90)"	fish1.jpg	Reward	1499316	1498149	Same	Ambig
KidSubjExpt2-47	RIGHT	295	1306	1	1	2	Pre_Targ 	1	.	1	1306	2	Same_Control_cat1.jpg	"(477, 554)"	cat1.jpg	Reward	1510632	1509466	Same	Control
KidSubjExpt2-47	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1306	2	Same_Control_cat1.jpg	"(477, 554)"	cat1.jpg	Reward	1510632	1509466	Same	Control
KidSubjExpt2-47	RIGHT	.	0	0	0	0	Pre_D2 	3	.	0	1306	2	Same_Control_cat1.jpg	"(477, 554)"	cat1.jpg	Reward	1510632	1509466	Same	Control
KidSubjExpt2-47	RIGHT	332	664	0.4208	0.25	1	Pre_Targ 	1	.	1	1578	4	Same_Ambig_leaf1.jpg	"(753, 90)"	leaf1.jpg	Reward	1521655	1520489	Same	Ambig
KidSubjExpt2-47	RIGHT	309.5	804	0.5095	0.5	2	Pre_D1 	2	.	1	1578	4	Same_Ambig_leaf1.jpg	"(753, 90)"	leaf1.jpg	Reward	1521655	1520489	Same	Ambig
KidSubjExpt2-47	RIGHT	282	110	0.0697	0.25	1	Pre_D2 	3	.	1	1578	4	Same_Ambig_leaf1.jpg	"(753, 90)"	leaf1.jpg	Reward	1521655	1520489	Same	Ambig
KidSubjExpt2-47	RIGHT	.	0	.	.	0	Pre_Targ 	1	.	0	0	0	Same_Control_bus1.jpg	"(753, 90)"	bus1.jpg	Reward	1532639	1531473	Same	Control
KidSubjExpt2-47	RIGHT	.	0	.	.	0	Pre_D1 	2	.	0	0	0	Same_Control_bus1.jpg	"(753, 90)"	bus1.jpg	Reward	1532639	1531473	Same	Control
KidSubjExpt2-47	RIGHT	.	0	.	.	0	Pre_D2 	3	.	0	0	0	Same_Control_bus1.jpg	"(753, 90)"	bus1.jpg	Reward	1532639	1531473	Same	Control
KidSubjExpt2-47	RIGHT	335	1622	1	1	4	Pre_Targ 	1	.	1	1622	4	Same_Ambig_flower1.jpg	"(147, 90)"	flower1.jpg	Reward	1548967	1547801	Same	Ambig
KidSubjExpt2-47	RIGHT	.	0	0	0	0	Pre_D1 	2	.	0	1622	4	Same_Ambig_flower1.jpg	"(147, 90)"	flower1.jpg	Reward	1548967	1547801	Same	Ambig
