"Subj"	"trialnum"	"Label"	"StartTime"
"KidSubjExpt2-7"	"Same_Ambig_bike2.jpg"	1	1083
"KidSubjExpt2-7"	"Same_Ambig_bird2.jpg"	1	1374
"KidSubjExpt2-7"	"Same_Ambig_book2.jpg"	NA	NA
"KidSubjExpt2-7"	"Same_Ambig_bus2.jpg"	1	777
"KidSubjExpt2-7"	"Same_Ambig_car2.jpg"	1	110
"KidSubjExpt2-7"	"Same_Ambig_cat2.jpg"	1	1156
"KidSubjExpt2-7"	"Same_Ambig_chair2.jpg"	1	1087
"KidSubjExpt2-7"	"Same_Ambig_dog2.jpg"	1	1301
"KidSubjExpt2-7"	"Same_Control_fish2.jpg"	1	2274
"KidSubjExpt2-7"	"Same_Control_flower2.jpg"	1	807
"KidSubjExpt2-7"	"Same_Control_leaf2.jpg"	1	1265
"KidSubjExpt2-7"	"Same_Control_penguin2.jpg"	1	1555
"KidSubjExpt2-7"	"Same_Control_shoe2.jpg"	1	1463
"KidSubjExpt2-7"	"Same_Control_spoon2.jpg"	1	8244
"KidSubjExpt2-7"	"Same_Control_toothbrush2.jpg"	1	1342
"KidSubjExpt2-7"	"Same_Control_tree2.jpg"	1	1023
"KidSubjExpt2-6"	"Same_Ambig_bike1.jpg"	1	1237
"KidSubjExpt2-6"	"Same_Ambig_bird1.jpg"	1	1973
"KidSubjExpt2-6"	"Same_Ambig_book1.jpg"	1	1425
"KidSubjExpt2-6"	"Same_Ambig_bus1.jpg"	1	1060
"KidSubjExpt2-6"	"Same_Ambig_car1.jpg"	1	1261
"KidSubjExpt2-6"	"Same_Ambig_cat1.jpg"	1	1793
"KidSubjExpt2-6"	"Same_Ambig_chair1.jpg"	1	1308
"KidSubjExpt2-6"	"Same_Ambig_dog1.jpg"	1	953
"KidSubjExpt2-6"	"Same_Control_fish1.jpg"	1	2293
"KidSubjExpt2-6"	"Same_Control_flower1.jpg"	1	1130
"KidSubjExpt2-6"	"Same_Control_leaf1.jpg"	1	1208
"KidSubjExpt2-6"	"Same_Control_penguin1.jpg"	1	1007
"KidSubjExpt2-6"	"Same_Control_shoe1.jpg"	1	1130
"KidSubjExpt2-6"	"Same_Control_spoon1.jpg"	1	1232
"KidSubjExpt2-6"	"Same_Control_toothbrush1.jpg"	1	1414
"KidSubjExpt2-6"	"Same_Control_tree1.jpg"	1	868
"KidSubjExpt2-5"	"Same_Ambig_fish2.jpg"	0	2801
"KidSubjExpt2-5"	"Same_Ambig_flower2.jpg"	0	9140
"KidSubjExpt2-5"	"Same_Ambig_leaf2.jpg"	0	3905
"KidSubjExpt2-5"	"Same_Ambig_penguin2.jpg"	0	3572
"KidSubjExpt2-5"	"Same_Ambig_shoe2.jpg"	0	2214
"KidSubjExpt2-5"	"Same_Ambig_spoon2.jpg"	1	2012
"KidSubjExpt2-5"	"Same_Ambig_toothbrush2.jpg"	0	6363
"KidSubjExpt2-5"	"Same_Ambig_tree2.jpg"	0	1506
"KidSubjExpt2-5"	"Same_Control_bike2.jpg"	1	1239
"KidSubjExpt2-5"	"Same_Control_bird2.jpg"	0	1650
"KidSubjExpt2-5"	"Same_Control_book2.jpg"	1	1948
"KidSubjExpt2-5"	"Same_Control_bus2.jpg"	1	1484
"KidSubjExpt2-5"	"Same_Control_car2.jpg"	1	2586
"KidSubjExpt2-5"	"Same_Control_cat2.jpg"	1	2092
"KidSubjExpt2-5"	"Same_Control_chair2.jpg"	1	1231
"KidSubjExpt2-5"	"Same_Control_dog2.jpg"	1	1144
"KidSubjExpt2-4"	"Same_Ambig_fish2.jpg"	1	1504
"KidSubjExpt2-4"	"Same_Ambig_flower2.jpg"	1	1389
"KidSubjExpt2-4"	"Same_Ambig_leaf2.jpg"	1	1112
"KidSubjExpt2-4"	"Same_Ambig_penguin2.jpg"	1	2226
"KidSubjExpt2-4"	"Same_Ambig_shoe2.jpg"	0	1314
"KidSubjExpt2-4"	"Same_Ambig_spoon2.jpg"	1	1459
"KidSubjExpt2-4"	"Same_Ambig_toothbrush2.jpg"	NA	NA
"KidSubjExpt2-4"	"Same_Ambig_tree2.jpg"	NA	NA
"KidSubjExpt2-4"	"Same_Control_bike2.jpg"	1	1082
"KidSubjExpt2-4"	"Same_Control_bird2.jpg"	1	8063
"KidSubjExpt2-4"	"Same_Control_book2.jpg"	1	1326
"KidSubjExpt2-4"	"Same_Control_bus2.jpg"	1	2246
"KidSubjExpt2-4"	"Same_Control_car2.jpg"	1	816
"KidSubjExpt2-4"	"Same_Control_cat2.jpg"	1	2193
"KidSubjExpt2-4"	"Same_Control_chair2.jpg"	1	1011
"KidSubjExpt2-4"	"Same_Control_dog2.jpg"	1	2454
"KidSubjExpt2-3"	"Same_Ambig_bike2.jpg"	1	866
"KidSubjExpt2-3"	"Same_Ambig_bird2.jpg"	1	849
"KidSubjExpt2-3"	"Same_Ambig_book2.jpg"	1	1012
"KidSubjExpt2-3"	"Same_Ambig_bus2.jpg"	1	1985
"KidSubjExpt2-3"	"Same_Ambig_car2.jpg"	1	1052
"KidSubjExpt2-3"	"Same_Ambig_cat2.jpg"	1	880
"KidSubjExpt2-3"	"Same_Ambig_chair2.jpg"	1	1490
"KidSubjExpt2-3"	"Same_Ambig_dog2.jpg"	1	1214
"KidSubjExpt2-3"	"Same_Control_fish2.jpg"	1	1183
"KidSubjExpt2-3"	"Same_Control_flower2.jpg"	1	908
"KidSubjExpt2-3"	"Same_Control_leaf2.jpg"	1	1954
"KidSubjExpt2-3"	"Same_Control_penguin2.jpg"	1	1244
"KidSubjExpt2-3"	"Same_Control_shoe2.jpg"	1	1334
"KidSubjExpt2-3"	"Same_Control_spoon2.jpg"	1	1065
"KidSubjExpt2-3"	"Same_Control_toothbrush2.jpg"	NA	NA
"KidSubjExpt2-3"	"Same_Control_tree2.jpg"	1	1320
"KidSubjExpt2-2"	"Same_Ambig_fish2.jpg"	1	1305
"KidSubjExpt2-2"	"Same_Ambig_flower2.jpg"	1	1598
"KidSubjExpt2-2"	"Same_Ambig_leaf2.jpg"	1	2661
"KidSubjExpt2-2"	"Same_Ambig_penguin2.jpg"	1	1381
"KidSubjExpt2-2"	"Same_Ambig_shoe2.jpg"	1	1771
"KidSubjExpt2-2"	"Same_Ambig_spoon2.jpg"	0	1126
"KidSubjExpt2-2"	"Same_Ambig_toothbrush2.jpg"	0	1966
"KidSubjExpt2-2"	"Same_Ambig_tree2.jpg"	0	1673
"KidSubjExpt2-2"	"Same_Control_bike2.jpg"	1	1350
"KidSubjExpt2-2"	"Same_Control_bird2.jpg"	1	1900
"KidSubjExpt2-2"	"Same_Control_book2.jpg"	1	1562
"KidSubjExpt2-2"	"Same_Control_bus2.jpg"	1	1106
"KidSubjExpt2-2"	"Same_Control_car2.jpg"	1	1674
"KidSubjExpt2-2"	"Same_Control_cat2.jpg"	1	2273
"KidSubjExpt2-2"	"Same_Control_chair2.jpg"	1	1211
"KidSubjExpt2-2"	"Same_Control_dog2.jpg"	1	1546
"KidSubjExpt2-1"	"Same_Ambig_bike2.jpg"	1	1202
"KidSubjExpt2-1"	"Same_Ambig_bird2.jpg"	1	1334
"KidSubjExpt2-1"	"Same_Ambig_book2.jpg"	1	1179
"KidSubjExpt2-1"	"Same_Ambig_bus2.jpg"	1	1085
"KidSubjExpt2-1"	"Same_Ambig_car2.jpg"	1	959
"KidSubjExpt2-1"	"Same_Ambig_cat2.jpg"	1	1488
"KidSubjExpt2-1"	"Same_Ambig_chair2.jpg"	1	1231
"KidSubjExpt2-1"	"Same_Ambig_dog2.jpg"	0	1762
"KidSubjExpt2-1"	"Same_Control_fish2.jpg"	1	1903
"KidSubjExpt2-1"	"Same_Control_flower2.jpg"	1	979
"KidSubjExpt2-1"	"Same_Control_leaf2.jpg"	1	2400
"KidSubjExpt2-1"	"Same_Control_penguin2.jpg"	1	2980
"KidSubjExpt2-1"	"Same_Control_shoe2.jpg"	1	1135
"KidSubjExpt2-1"	"Same_Control_spoon2.jpg"	1	1337
"KidSubjExpt2-1"	"Same_Control_toothbrush2.jpg"	1	1305
"KidSubjExpt2-1"	"Same_Control_tree2.jpg"	1	974
